sample_id,signal,target_role,target,universe,universe_type,universe_threshold,validation,split_id,train_rows,test_rows,train_countries,test_countries,algorithm,model,r2,mae,median_ae,target_mean,target_sd,target_min,target_p01,target_median,target_p99,target_max,prediction_min,prediction_median,prediction_max,features_json,prediction_span,target_span
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2014__test_from_2015,2427,1401,182,183,RandomForest,M2_Macro_Oil,0.2684197941361083,6.920518864942972,1.1674481954970024,6.73079611709268,54.70965140235924,-391.5551190092479,-16.205300794119097,2.612756432084593,74.81692614872443,1709.8272317393,-0.9725406069277662,3.1770052874428503,475.90858399835554,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",476.88112460528333,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2014__test_from_2015,2427,1401,182,183,RandomForest,M3_Macro_Oil_RegQuality,0.2723727089902726,7.043795441810225,1.1436194158853916,6.73079611709268,54.70965140235924,-391.5551190092479,-16.205300794119097,2.612756432084593,74.81692614872443,1709.8272317393,-1.4681828058753863,3.016892855141615,442.87161417949983,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",444.3397969853752,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2014__test_from_2015,2427,1401,182,183,Ridge,M2_Macro_Oil,-0.1616844312213576,7.675357414525712,1.156512290333669,6.73079611709268,54.70965140235924,-391.5551190092479,-16.205300794119097,2.612756432084593,74.81692614872443,1709.8272317393,-302.7030082197396,2.7820322760617184,1754.6671411601883,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",2057.370149379928,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2014__test_from_2015,2427,1401,182,183,Ridge,M3_Macro_Oil_RegQuality,-0.1615333705539445,7.675972304758846,1.144112399961083,6.73079611709268,54.70965140235924,-391.5551190092479,-16.205300794119097,2.612756432084593,74.81692614872443,1709.8272317393,-302.7049197121687,2.7413204889942167,1754.4496427658644,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",2057.154562478033,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2015__test_from_2016,2606,1222,182,180,ElasticNet,M2_Macro_Oil,-3.658110027968245,8.555684817543636,1.25001507910822,5.441204915949188,32.00489676223985,-391.5551190092479,-19.71729105060044,2.6264496300145685,54.5020810367244,452.2208630141506,-358.3342648168868,2.261433398266345,2062.699586027266,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",2421.0338508441528,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2015__test_from_2016,2606,1222,182,180,ElasticNet,M3_Macro_Oil_RegQuality,-3.6598860807298967,8.527987524991696,1.243346121812262,5.441204915949188,32.00489676223985,-391.5551190092479,-19.71729105060044,2.6264496300145685,54.5020810367244,452.2208630141506,-358.3350178553762,2.3896106074527967,2063.189052118422,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",2421.524069973798,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2015__test_from_2016,2606,1222,182,180,RandomForest,M2_Macro_Oil,-0.7282397401548397,6.962068876863572,1.173024044548208,5.441204915949188,32.00489676223985,-391.5551190092479,-19.71729105060044,2.6264496300145685,54.5020810367244,452.2208630141506,-1.9352206595893195,3.1359188103610807,694.6132270161785,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",696.5484476757678,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2015__test_from_2016,2606,1222,182,180,RandomForest,M3_Macro_Oil_RegQuality,-0.6799809424389958,6.950503295311577,1.146621306707819,5.441204915949188,32.00489676223985,-391.5551190092479,-19.71729105060044,2.6264496300145685,54.5020810367244,452.2208630141506,-2.7193646334721264,2.9951069033557625,715.6853810477292,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",718.4047456812012,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2015__test_from_2016,2606,1222,182,180,Ridge,M2_Macro_Oil,-3.698346618764024,8.589060002215424,1.260479101638884,5.441204915949188,32.00489676223985,-391.5551190092479,-19.71729105060044,2.6264496300145685,54.5020810367244,452.2208630141506,-360.1532253018556,2.234952460342311,2072.6057770402263,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",2432.7590023420817,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2015__test_from_2016,2606,1222,182,180,Ridge,M3_Macro_Oil_RegQuality,-3.700257062886923,8.559411675919101,1.2582943224046266,5.441204915949188,32.00489676223985,-391.5551190092479,-19.71729105060044,2.6264496300145685,54.5020810367244,452.2208630141506,-360.1237169983117,2.388827180662484,2073.1272363543803,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",2433.250953352692,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2016__test_from_2017,2783,1045,183,180,ElasticNet,M2_Macro_Oil,0.0801678536552498,6.927907999114678,2.126596736695374,5.526980499413393,34.418236623744285,-391.5551190092479,-21.190631369916,2.593667330232196,85.37014483338533,452.2208630141506,-191.3754538018497,4.293971311127363,307.5466869601506,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",498.9221407620003,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2016__test_from_2017,2783,1045,183,180,ElasticNet,M3_Macro_Oil_RegQuality,0.0806264248949222,6.875634653025909,2.0764548075410896,5.526980499413393,34.418236623744285,-391.5551190092479,-21.190631369916,2.593667330232196,85.37014483338533,452.2208630141506,-191.41724385757672,4.116206764314367,307.62969383443294,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",499.0469376920097,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2016__test_from_2017,2783,1045,183,180,RandomForest,M2_Macro_Oil,-0.0442694571126978,6.371925619782413,1.2118166294956825,5.526980499413393,34.418236623744285,-391.5551190092479,-21.190631369916,2.593667330232196,85.37014483338533,452.2208630141506,-1.2757973653202324,3.253964673695968,456.0037283599572,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",457.27952572527744,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2016__test_from_2017,2783,1045,183,180,RandomForest,M3_Macro_Oil_RegQuality,0.0358627839156839,6.39439708709038,1.1749527947734808,5.526980499413393,34.418236623744285,-391.5551190092479,-21.190631369916,2.593667330232196,85.37014483338533,452.2208630141506,-1.335540786125501,3.0787438001388314,418.5612334369953,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",419.89677422312076,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2016__test_from_2017,2783,1045,183,180,Ridge,M2_Macro_Oil,0.0785219448050171,6.943840177327187,2.149920951705843,5.526980499413393,34.418236623744285,-391.5551190092479,-21.190631369916,2.593667330232196,85.37014483338533,452.2208630141506,-192.2751192889044,4.306997903183441,308.9716673800226,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",501.24678666892703,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2016__test_from_2017,2783,1045,183,180,Ridge,M3_Macro_Oil_RegQuality,0.0789587280529064,6.89208451680773,2.092155833009845,5.526980499413393,34.418236623744285,-391.5551190092479,-21.190631369916,2.593667330232196,85.37014483338533,452.2208630141506,-192.3367258719402,4.102765308254112,309.0415607753986,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",501.37828664733877,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2018__test_from_2019,3135,693,183,177,ElasticNet,M2_Macro_Oil,-0.1643617401978883,7.18909639785413,2.0720023736093576,4.970453735912439,33.824136705117475,-391.5551190092479,-16.292246098863394,2.501992272937718,63.26220587625321,433.6068398798668,-196.55464395454155,4.048518481504164,314.817018269796,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",511.37166222433757,825.1619588891147
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2018__test_from_2019,3135,693,183,177,ElasticNet,M3_Macro_Oil_RegQuality,-0.1639458133421987,7.142855362763974,2.0992793373582126,4.970453735912439,33.824136705117475,-391.5551190092479,-16.292246098863394,2.501992272937718,63.26220587625321,433.6068398798668,-196.5512270472828,3.907757630149985,314.90655894950413,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",511.4577859967869,825.1619588891147
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2018__test_from_2019,3135,693,183,177,RandomForest,M2_Macro_Oil,-0.618484864988325,7.001295739368143,1.2571113734837032,4.970453735912439,33.824136705117475,-391.5551190092479,-16.292246098863394,2.501992272937718,63.26220587625321,433.6068398798668,-10.571018388709431,2.800882027246168,523.7540795139586,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",534.325097902668,825.1619588891147
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2018__test_from_2019,3135,693,183,177,RandomForest,M3_Macro_Oil_RegQuality,-0.6335221328284708,7.000728532755975,1.2940977862095546,4.970453735912439,33.824136705117475,-391.5551190092479,-16.292246098863394,2.501992272937718,63.26220587625321,433.6068398798668,-8.409283517538627,2.764640625771809,524.3691494491435,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",532.7784329666821,825.1619588891147
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2018__test_from_2019,3135,693,183,177,Ridge,M2_Macro_Oil,-0.1679161867307008,7.2061320100304975,2.089240611410426,4.970453735912439,33.824136705117475,-391.5551190092479,-16.292246098863394,2.501992272937718,63.26220587625321,433.6068398798668,-197.49309484571896,4.064211787348367,316.28923397607014,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",513.7823288217891,825.1619588891147
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2018__test_from_2019,3135,693,183,177,Ridge,M3_Macro_Oil_RegQuality,-0.1675042737345997,7.157414876431429,2.1008936623014822,4.970453735912439,33.824136705117475,-391.5551190092479,-16.292246098863394,2.501992272937718,63.26220587625321,433.6068398798668,-197.5221903569866,3.921373247812444,316.3686590705572,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",513.8908494275438,825.1619588891147
