sample_id,signal,target_role,target,universe,validation,split_id,algorithm,r2_base,mae_base,median_ae_base,base_model,added_model,r2_added,mae_added,median_ae_added,delta_r2,delta_mae,delta_median_ae
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_1,Ridge,0.2577227122441587,2.5729420511585963,1.379325967098148,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2603363699450409,2.5545402630534606,1.373923805448145,0.002613657700882177,-0.018401788105135708,-0.005402161650002846
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_2,ElasticNet,0.1874973483073744,3.228489239639265,1.579318064651142,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1886755257221588,3.2194577133581617,1.5758030834933503,0.001178177414784376,-0.009031526281103375,-0.0035149811577916967
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_2,RandomForest,0.2494037488879207,3.198762943445692,1.850988618408583,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2717659111482746,3.065255553294197,1.62650650559676,0.022362162260353896,-0.13350739015149493,-0.22448211281182306
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_2,Ridge,0.187107289598879,3.226911271613772,1.5752339360648744,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1887219952628779,3.2145684974635302,1.579479431251631,0.0016147056639988777,-0.012342774150241542,0.004245495186756543
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_3,ElasticNet,0.2899177296050376,3.735221422984375,2.8971501844906373,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2698946719713118,3.9397345488967823,3.3265088893214565,-0.020023057633725805,0.2045131259124071,0.42935870483081917
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_3,RandomForest,0.273873026378413,3.5981082632633234,2.3748406346949578,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2451045615835109,3.645291787778815,2.3017439163844937,-0.028768464794902082,0.04718352451549146,-0.07309671831046405
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_3,Ridge,0.2896648646312895,3.739199639708123,2.897532324255897,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2658577610185902,3.961100095468445,3.358463071192235,-0.023807103612699276,0.22190045576032214,0.4609307469363384
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_4,ElasticNet,0.0488741550362754,2.939321852523394,1.1232405721561172,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.0384979672361748,2.9413090504577943,1.0909944422150355,-0.010376187800100599,0.0019871979344001645,-0.03224612994108167
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_4,RandomForest,-0.1076539033354286,3.3239850692810107,1.4834714904049853,M2_Macro_Oil,M3_Macro_Oil_RegQuality,-0.0542160637391195,3.311243991351999,1.518207296400606,0.0534378395963091,-0.012741077929011801,0.03473580599562065
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,fold_4,Ridge,0.0476544768859688,2.932966673034204,1.112812838470795,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.0363460203995905,2.9420796675985987,1.093612425103796,-0.0113084564863783,0.00911299456439485,-0.01920041336699896
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,0.2250748774473687,3.4129729324469134,1.0771363921271195,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2271876218781011,3.4074408146271304,1.116277098922052,0.002112744430732394,-0.005532117819782911,0.039140706794932534
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,0.1770490376487521,3.490897435569569,0.8868540624025791,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.171663148525594,3.527644829218036,1.0632396796233523,-0.0053858891231581,0.0367473936484668,0.17638561722077317
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,0.2249083742723859,3.4139631137055533,1.0819671113306972,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2271809716784929,3.408784231158325,1.1034487491207967,0.0022725974061069965,-0.005178882547228092,0.021481637790099484
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,0.2500653480028731,3.505050894238158,1.134942297718606,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.251470016754979,3.507326250663266,1.2223054537864364,0.0014046687521058754,0.0022753564251081215,0.0873631560678303
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,0.2459658836646113,3.659845442715388,1.8541928973324788,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2491681049617405,3.5378541973240623,1.4217013465796802,0.0032022212971291875,-0.12199124539132589,-0.43249155075279866
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,0.2501101886704421,3.50331358277947,1.1516056152515457,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2516176286412369,3.505754949335943,1.207887911028097,0.0015074399707947772,0.002441366556472868,0.056282295776551194
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,0.2556227320588415,3.6194991906737135,1.2890763590400065,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2568722652670302,3.620776939299666,1.3303969676963892,0.0012495332081887134,0.001277748625952313,0.04132060865638265
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,0.2929184847986165,3.614267253953952,1.7112072224205166,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2675398588984262,3.718347780171409,1.8008963571613048,-0.0253786259001903,0.10408052621745689,0.08968913474078821
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,0.2557123498729213,3.617907607978545,1.277890848036573,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2570682113224248,3.618795161354654,1.323792091924454,0.0013558614495035037,0.0008875533761090182,0.04590124388788097
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,0.2923753802786893,3.6674645129770216,1.4848608394401115,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2935458267724533,3.668172192382185,1.5094629614039323,0.0011704464937639658,0.0007076794051634749,0.024602121963820833
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,0.3186598902534083,3.7681802672810663,2.4067041613465463,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3316032533791683,3.67488109624033,2.1153777386849666,0.012943363125759999,-0.09329917104073626,-0.2913264226615797
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,0.2926722602962872,3.665237787010216,1.4718513882026736,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2939479641391327,3.6658879462416776,1.5135452590296268,0.0012757038428455325,0.0006501592314616111,0.041693870826953194
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,0.2783918336209248,3.9375611787700993,1.677979597170236,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2789803554801485,3.945068590714604,1.7304250497557463,0.0005885218592237007,0.0075074119445046605,0.052445452585510255
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,0.3584028411093353,3.722306552079358,2.315238114522672,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3696679456810069,3.649305028543016,1.812127421472161,0.011265104571671625,-0.07300152353634193,-0.5031106930505111
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,0.2784352621495127,3.9358953324391535,1.7157102700915503,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2789920654774334,3.9441625991328455,1.7207381347454058,0.0005568033279206852,0.008267266693692044,0.005027864653855518
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,ElasticNet,0.4284733058157425,2.5552599219993755,1.4774488856396295,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4280312910118127,2.557438769636548,1.487363535879061,-0.0004420148039298022,0.0021788476371726873,0.009914650239431388
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,RandomForest,0.4310630020539656,2.488298421561488,1.3451927610087484,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3906051823060802,2.7803814402849008,1.6634659368869933,-0.04045781974788537,0.2920830187234129,0.3182731758782449
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,Ridge,0.4291401687863388,2.545361106983629,1.473772533837991,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4284819675209738,2.5484550625951603,1.485701650797708,-0.0006582012653650327,0.0030939556115314737,0.011929116959717101
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,ElasticNet,0.2445870776434275,2.486412052395704,1.2267533124694898,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2430953728751136,2.500599147974036,1.2649872006282656,-0.001491704768313895,0.014187095578332087,0.03823388815877582
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,RandomForest,0.1898812813390956,2.892742206335696,1.6935058074754936,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1990390431632118,2.817277187416783,1.710754427546732,0.009157761824116206,-0.075465018918913,0.017248620071238285
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,Ridge,0.2440465815189386,2.482915873819285,1.2056104985881817,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2421604302198936,2.5008007283721905,1.2747406147029707,-0.0018861512990449858,0.017884854552905338,0.06913011611478903
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,ElasticNet,-0.0493977165370367,4.233243462467871,2.002276223018568,M2_Macro_Oil,M3_Macro_Oil_RegQuality,-0.0495159623106649,4.232106430937901,1.995029477343712,-0.00011824577362819916,-0.0011370315299696898,-0.007246745674855726
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,RandomForest,0.0852173631522426,3.877370040682569,2.2232442502068066,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.148247589735499,3.8257540548748974,2.32825179065086,0.06303022658325641,-0.05161598580767146,0.10500754044405358
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,Ridge,-0.0507646484869288,4.234096581831564,1.995693412652756,M2_Macro_Oil,M3_Macro_Oil_RegQuality,-0.0505420764618187,4.232818171183598,1.9918261839368936,0.00022257202511009877,-0.0012784106479664104,-0.003867228715862314
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,ElasticNet,0.2523335821723427,3.739371029765596,3.0705638368944688,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2119675828231026,4.006135760845584,3.316888445515517,-0.040365999349240095,0.2667647310799883,0.2463246086210482
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,RandomForest,0.3064928972803659,3.437391512165606,2.5914993971445366,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3421096103099287,3.3614718672457458,2.3235315794644325,0.03561671302956282,-0.07591964491986003,-0.26796781768010414
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,Ridge,0.2509233172226912,3.742696986153596,3.0758681485124035,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2054940119091713,4.030421357062784,3.342029865181802,-0.04542930531351988,0.2877243709091881,0.26616171666939836
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,ElasticNet,0.4390230717589669,2.064639351009826,0.966609099982688,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4256904633545241,2.1228726549296977,1.031897546077083,-0.01333260840444278,0.05823330391987147,0.06528844609439499
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,RandomForest,0.2909694096559784,2.567889587619405,1.3910052707735066,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2715932675439194,2.668833125517882,1.5766376988546913,-0.019376142112059014,0.10094353789847732,0.18563242808118474
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,Ridge,0.4394664554894248,2.055956116389755,0.96348287649856,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4238599525233848,2.119268128204489,0.9988390802807644,-0.015606502966039992,0.06331201181473434,0.03535620378220439
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,0.3086087240712293,3.31259364848938,1.0103517235955044,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3056921331835014,3.328122260377382,1.0646342741997477,-0.002916590887727888,0.015528611888001809,0.05428255060424325
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,RandomForest,0.2460129742575073,3.412798259826441,0.9412563051611508,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2406284047150163,3.471496219642152,1.1773325948131983,-0.005384569542491002,0.058697959815711354,0.23607628965204752
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,0.3088397095838299,3.313193409143301,1.0173401200899796,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3053805338610698,3.3309780460304026,1.0748930858774126,-0.0034591757227601105,0.017784636887101524,0.057552965787432964
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,0.3260856397065943,3.4052772751083324,1.2097750405023309,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3249615795740204,3.409914302873401,1.2634324484547337,-0.0011240601325739341,0.004637027765068691,0.053657407952402814
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,RandomForest,0.3683290325042214,3.281336609919693,1.4364015310550462,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3912281348619645,3.211357850988202,1.4877463577001766,0.022899102357743117,-0.06997875893149086,0.051344826645130404
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,Ridge,0.3264182339135145,3.4043242616351383,1.201039505109529,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3249897602334702,3.4102789767699178,1.2738826267615415,-0.0014284736800442843,0.005954715134779409,0.07284312165201245
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,0.3498556053957946,3.4651843638459643,1.3423202889901988,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3490076718798082,3.471969768891529,1.4142683980073771,-0.0008479335159863877,0.006785405045564907,0.0719481090171783
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,RandomForest,0.3942551082739887,3.4411386885670794,1.7418811045531577,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3934801879827185,3.356915117918729,1.4776433726770382,-0.0007749202912701869,-0.08422357064835051,-0.26423773187611954
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,Ridge,0.3503031639612214,3.463582417851571,1.3320259560855918,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3483961558350336,3.4717685106134324,1.378354885413025,-0.0019070081261878258,0.008186092761861552,0.046328929327433155
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,0.3718189189185618,3.4969244411634457,1.4048941584566856,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3717774763476129,3.497115773321751,1.4069554104256463,-4.1442570948901913e-05,0.00019133215830535732,0.0020612519689606756
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,RandomForest,0.3963315257354723,3.574162340295064,2.056709392429858,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4018860438054954,3.540735209298913,1.6650323728734486,0.005554518070023107,-0.03342713099615091,-0.39167701955640943
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,Ridge,0.3723746154641748,3.4956537101286558,1.3955426730020148,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3721432515232538,3.496764625682962,1.4072179038392054,-0.00023136394092099222,0.0011109155543063132,0.011675230837190576
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,0.3659236327156149,3.706491377475572,1.6577249609153282,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3657907734038419,3.700385105721351,1.5484355464313515,-0.0001328593117729815,-0.006106271754220849,-0.10928941448397667
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,RandomForest,0.3705439609786743,3.6857661591669695,2.333681825056738,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3654221115705649,3.8024900562129424,2.3556991685728805,-0.005121849408109391,0.11672389704597297,0.022017343516142596
