Country Name,ISO3,Year,Avg_FDI_Restriction_Index,FDI_Flows_Millions_USD,Mineral_Rents_GDP_Percent,Mineral_Rents_Log,FDI_Restriction_Scaled,FDI_Flows_Scaled,Resource_Rich_Target
Myanmar,MMR,2017,0.004322695,27814,1.10184605,0.74281603,-0.296923706,-0.224175858,0
Myanmar,MMR,2018,0.004322695,30706,1.215056833,0.795278061,-0.296923706,-0.219268969,0
Myanmar,MMR,2019,0.004322695,33215,0.682240313,0.520126425,-0.296923706,-0.215011919,0
Myanmar,MMR,2020,0.004322695,35122,0.513919542,0.414702011,-0.296923706,-0.21177629,0
Myanmar,MMR,2021,0.004275795,37189,2.000484852,1.098773893,-0.302605159,-0.208269187,0
Montenegro,MNE,2010,0.004040625,4231,0.039472838,0.038713698,-0.331093585,-0.264189408,0
Montenegro,MNE,2011,0.004040625,4209,0.17224262,0.158918683,-0.331093585,-0.264226735,0
Montenegro,MNE,2012,0.004040625,4707,0.153929237,0.143172846,-0.331093585,-0.263381773,0
Montenegro,MNE,2013,0.004040625,5192,0.112537712,0.106643633,-0.331093585,-0.262558868,0
Montenegro,MNE,2014,0.004040625,4897,0.237631898,0.213199794,-0.331093585,-0.263059398,0
Montenegro,MNE,2015,0.004040625,4881,0.168260845,0.155516186,-0.331093585,-0.263086545,0
Montenegro,MNE,2016,0.004040625,4579,0.355624136,0.304261965,-0.331093585,-0.263598952,0
Montenegro,MNE,2017,0.004040625,5368,0.772976189,0.572659597,-0.331093585,-0.262260247,0
Montenegro,MNE,2018,0.004040625,5341,0.198519968,0.181087436,-0.331093585,-0.262306058,0
Montenegro,MNE,2019,0.004040625,5418,0.04790964,0.046797361,-0.331093585,-0.262175411,0
Montenegro,MNE,2020,0.004040625,5723,0.014537266,0.014432613,-0.331093585,-0.261657914,0
Montenegro,MNE,2021,0.004040625,5321,0.01356009,0.013468975,-0.331093585,-0.262339992,0
Mongolia,MNG,1995,0.02225,38,10.17301393,2.4135014,1.874784849,-0.271303719,1
Mongolia,MNG,1996,0.02225,54,4.459605464,1.697376528,1.874784849,-0.271276572,0
Mongolia,MNG,1997,0.02225,79,6.123108885,1.963344271,1.874784849,-0.271234154,1
Mongolia,MNG,1998,0.02225,97,1.579785425,0.947706227,1.874784849,-0.271203613,0
Mongolia,MNG,1999,0.02225,128,1.636603201,0.969491422,1.874784849,-0.271151015,0
Mongolia,MNG,2000,0.02225,182,3.035103818,1.395032031,1.874784849,-0.271059393,0
Mongolia,MNG,2001,0.02225,3187,2.0519803,1.115790659,1.874784849,-0.265960774,0
Mongolia,MNG,2002,0.02225,3265,2.198675749,1.162736896,1.874784849,-0.265828431,0
Mongolia,MNG,2003,0.02225,3406,2.469129273,1.243903632,1.874784849,-0.265589195,0
Mongolia,MNG,2004,0.02225,3493,9.394852791,2.34131076,1.874784849,-0.265441581,1
Mongolia,MNG,2005,0.02225,3697,11.35985761,2.514453932,1.874784849,-0.265095452,1
Mongolia,MNG,2006,0.02225,3953,23.14501838,3.184078081,1.874784849,-0.264661093,1
Mongolia,MNG,2007,0.02225,4404,21.29632192,3.104421729,1.874784849,-0.263895876,1
Mongolia,MNG,2008,0.02225,5217,15.53312844,2.805366152,1.874784849,-0.26251645,1
Mongolia,MNG,2009,0.02225,6277,10.87093376,2.474092871,1.874784849,-0.260717936,1
Mongolia,MNG,2010,0.02225,8445,14.37671797,2.732854545,1.874784849,-0.257039465,1
Mongolia,MNG,2011,0.02225,13333,14.05468634,2.711689327,1.874784849,-0.248745939,1
Mongolia,MNG,2012,0.02225,17668,9.88964892,2.387812698,1.874784849,-0.241390694,1
Mongolia,MNG,2013,0.02225,19579,9.847217594,2.383908604,1.874784849,-0.238148278,1
Mongolia,MNG,2014,0.02225,20247,7.175260108,2.101112534,1.874784849,-0.237014875,1
Mongolia,MNG,2015,0.02225,20696,5.553529886,1.880003818,1.874784849,-0.236253051,1
Mongolia,MNG,2016,0.02225,16277,3.98730978,1.606896642,1.874784849,-0.24375082,0
Mongolia,MNG,2017,0.02225,18020,7.271198902,2.112779469,1.874784849,-0.240793452,1
Mongolia,MNG,2018,0.02225,20223,9.611052313,2.361896129,1.874784849,-0.237055596,1
Mongolia,MNG,2019,0.02225,22556,6.5872647,2.026471144,1.874784849,-0.233097168,1
Mongolia,MNG,2020,0.02225,24207,8.256657523,2.225343025,1.874784849,-0.230295897,1
Mongolia,MNG,2021,0.02225,26282,26.5731454,3.316842306,1.874784849,-0.226775221,1
Mozambique,MOZ,1995,0.007926941,356,0.015009327,0.014897802,0.139693614,-0.270764165,0
Mozambique,MOZ,1996,0.007926941,429,0.003611522,0.003605016,0.139693614,-0.270640305,0
Mozambique,MOZ,1997,0.007926941,493,0.001961241,0.00195932,0.139693614,-0.270531715,0
Mozambique,MOZ,1998,0.007926941,728,0.001394722,0.00139375,0.139693614,-0.270132988,0
Mozambique,MOZ,1999,0.007926941,1110,0.001159568,0.001158896,0.139693614,-0.269484844,0
Mozambique,MOZ,2000,0.007926941,1249,0.001792256,0.001790652,0.139693614,-0.269249002,0
Mozambique,MOZ,2001,0.007926941,1505,0.001797014,0.001795401,0.139693614,-0.268814643,0
Mozambique,MOZ,2002,0.007926941,1852,0.001260324,0.00125953,0.139693614,-0.268225884,0
Mozambique,MOZ,2003,0.007926941,2189,0.001763814,0.00176226,0.139693614,-0.267654093,0
Mozambique,MOZ,2004,0.007926941,2442,0.001721113,0.001719634,0.139693614,-0.267224825,0
Mozambique,MOZ,2005,0.007926941,2578,0.002729982,0.002726262,0.139693614,-0.266994072,0
Mozambique,MOZ,2006,0.007926941,2551,0.007191916,0.007166178,0.139693614,-0.267039883,0
Mozambique,MOZ,2007,0.007926941,2961,0.007578988,0.007550412,0.139693614,-0.266344231,0
Mozambique,MOZ,2008,0.007926941,3492,0.019968527,0.019771771,0.139693614,-0.265443277,0
Mozambique,MOZ,2009,0.007926941,3609,0.041670196,0.040825383,0.139693614,-0.265244762,0
Mozambique,MOZ,2010,0.007926941,4331,0.013106932,0.013021779,0.139693614,-0.264019736,0
Mozambique,MOZ,2011,0.007926941,7722,0.017252275,0.017105144,0.139693614,-0.258266187,0
Mozambique,MOZ,2012,0.007926941,13491,0.02169636,0.021464344,0.139693614,-0.248477858,0
Mozambique,MOZ,2013,0.007926941,19947,0.015663392,0.015541987,0.139693614,-0.237523888,0
Mozambique,MOZ,2014,0.007926941,24919,0.01198436,0.011913116,0.139693614,-0.229087838,0
Mozambique,MOZ,2015,0.007926941,29276,0.012473993,0.012396834,0.139693614,-0.221695266,0
Mozambique,MOZ,2016,0.007926941,35715,0.227730754,0.20516755,0.139693614,-0.21077014,0
Mozambique,MOZ,2017,0.007926941,38034,0.151088772,0.140708253,0.139693614,-0.206835466,0
Mozambique,MOZ,2018,0.007926941,40712,0.030817351,0.030352032,0.139693614,-0.202291673,0
Mozambique,MOZ,2019,0.007926941,42893,0.026696759,0.026346619,0.139693614,-0.198591145,0
Mozambique,MOZ,2020,0.007926941,46280,0.042254033,0.041385707,0.139693614,-0.192844382,0
Mozambique,MOZ,2021,0.006948498,50068,0.140484013,0.131452745,0.021165311,-0.186417239,0
Mauritius,MUS,1995,0.005481877,253,0,0,-0.156500733,-0.270938926,0
Mauritius,MUS,1996,0.005481877,290,0,0,-0.156500733,-0.270876148,0
Mauritius,MUS,1997,0.005481877,345,0,0,-0.156500733,-0.270782829,0
Mauritius,MUS,1998,0.005481877,357,0,0,-0.156500733,-0.270762468,0
Mauritius,MUS,1999,0.005481877,407,0,0,-0.156500733,-0.270677633,0
Mauritius,MUS,2000,0.005481877,683,0,0,-0.156500733,-0.27020934,0
Mauritius,MUS,2001,0.005481877,658,0,0,-0.156500733,-0.270251758,0
Mauritius,MUS,2002,0.005481877,690,0,0,-0.156500733,-0.270197463,0
Mauritius,MUS,2003,0.005481877,752,0,0,-0.156500733,-0.270092267,0
Mauritius,MUS,2004,0.005481877,763,0,0,-0.156500733,-0.270073603,0
Mauritius,MUS,2005,0.005481877,805,0,0,-0.156500733,-0.270002341,0
Mauritius,MUS,2006,0.005481877,910,0,0,-0.156500733,-0.269824187,0
Mauritius,MUS,2007,0.005481877,1249,0,0,-0.156500733,-0.269249002,0
Mauritius,MUS,2008,0.005481877,1632,0,0,-0.156500733,-0.268599161,0
Mauritius,MUS,2009,0.005481877,3016,0,0,-0.156500733,-0.266250912,0
Mauritius,MUS,2010,0.005481877,4658,0,0,-0.156500733,-0.263464912,0
Mauritius,MUS,2011,0.005481877,2999,0,0,-0.156500733,-0.266279756,0
Mauritius,MUS,2012,0.005481877,3218,0,0,-0.156500733,-0.265908176,0
Mauritius,MUS,2013,0.005481877,4345,0,0,-0.156500733,-0.263995982,0
Mauritius,MUS,2014,0.005481877,4180,0,0,-0.156500733,-0.26427594,0
Mauritius,MUS,2015,0.005481877,4364,0,0,-0.156500733,-0.263963745,0
Mauritius,MUS,2016,0.005481877,4617,0,0,-0.156500733,-0.263534477,0
Mauritius,MUS,2017,0.005481877,5222,0,0,-0.156500733,-0.262507966,0
Mauritius,MUS,2018,0.005481877,5490,0,0,-0.156500733,-0.262053248,0
Mauritius,MUS,2019,0.005481877,5780,0,0,-0.156500733,-0.261561201,0
Mauritius,MUS,2020,0.005481877,5630,0,0,-0.156500733,-0.261815708,0
Mauritius,MUS,2021,0.005241668,5681,0,0,-0.185599582,-0.261729176,0
Malawi,MWI,1995,0.011570648,230,0,0,0.581091229,-0.270977951,0
Malawi,MWI,1996,0.011570648,246,0,0,0.581091229,-0.270950803,0
Malawi,MWI,1997,0.011570648,260,0,0,0.581091229,-0.270927049,0
Malawi,MWI,1998,0.011570648,273,0,0,0.581091229,-0.270904992,0
Malawi,MWI,1999,0.011570648,332,0,0,0.581091229,-0.270804886,0
Malawi,MWI,2000,0.011570648,358,0,0,0.581091229,-0.270760772,0
Malawi,MWI,2001,0.011570648,381,0,0,0.581091229,-0.270721747,0
Malawi,MWI,2002,0.011570648,345,0,0,0.581091229,-0.270782829,0
Malawi,MWI,2003,0.011570648,248,0,0,0.581091229,-0.27094741,0
Malawi,MWI,2004,0.011570648,409,0,0,0.581091229,-0.270674239,0
Malawi,MWI,2005,0.011570648,553,0,0,0.581091229,-0.270429913,0
Malawi,MWI,2006,0.011570648,828,0,0,0.581091229,-0.269963317,0
Malawi,MWI,2007,0.011570648,1410,0,0,0.581091229,-0.268975831,0
Malawi,MWI,2008,0.011570648,1886,0,0,0.581091229,-0.268168196,0
Malawi,MWI,2009,0.011570648,941,0,0,0.581091229,-0.269771589,0
Malawi,MWI,2010,0.011570648,963,0,0,0.581091229,-0.269734261,0
Malawi,MWI,2011,0.011570648,1922,0,0,0.581091229,-0.268107115,0
Malawi,MWI,2012,0.011570648,1276,0.030217119,0.029769575,0.581091229,-0.26920319,0
Malawi,MWI,2013,0.011570648,534,0.018409364,0.018241963,0.581091229,-0.27046215,0
Malawi,MWI,2014,0.011570648,762,0.011943312,0.011872553,0.581091229,-0.2700753,0
Malawi,MWI,2015,0.011570648,714,0.013294844,0.013207243,0.581091229,-0.270156742,0
Malawi,MWI,2016,0.011570648,1114,0.004702715,0.004691692,0.581091229,-0.269478058,0
Malawi,MWI,2017,0.011570648,1306,0.006471162,0.006450314,0.581091229,-0.269152289,0
Malawi,MWI,2018,0.011570648,1377,0.00107961,0.001079028,0.581091229,-0.269031822,0
Malawi,MWI,2019,0.011570648,1454,0.00171856,0.001717085,0.581091229,-0.268901176,0
Malawi,MWI,2020,0.011570648,1557,0.003019323,0.003014774,0.581091229,-0.268726414,0
Malawi,MWI,2021,0.010316505,2071,0.005645915,0.005630037,0.429164708,-0.267854305,0
Malaysia,MYS,1995,0.004089402,28731,0.047094612,0.046019293,-0.325184753,-0.222619974,0
Malaysia,MYS,1996,0.004089402,36028,0.026194598,0.025857395,-0.325184753,-0.21023907,0
Malaysia,MYS,1997,0.004089402,42351,0.026991887,0.026634031,-0.325184753,-0.199510762,0
Malaysia,MYS,1998,0.004089402,45065,0.02686874,0.026514114,-0.325184753,-0.194905887,0
Malaysia,MYS,1999,0.004089402,48960,0.017102914,0.016958306,-0.325184753,-0.188297195,0
Malaysia,MYS,2000,0.004089402,52747,0.0117605,0.011691883,-0.325184753,-0.181871749,0
Malaysia,MYS,2001,0.004089402,33972,0.012576696,0.012498266,-0.325184753,-0.213727509,0
Malaysia,MYS,2002,0.004089402,37542,0.014626369,0.014520435,-0.325184753,-0.207670248,0
Malaysia,MYS,2003,0.004089402,41188,0.017756141,0.017600342,-0.325184753,-0.201484038,0
Malaysia,MYS,2004,0.004089402,43047,0.016595446,0.016459246,-0.325184753,-0.198329851,0
Malaysia,MYS,2005,0.004089402,44460,0.03373909,0.033182413,-0.325184753,-0.195932398,0
Malaysia,MYS,2006,0.004089402,53710,0.030913249,0.030445059,-0.325184753,-0.180237815,0
Malaysia,MYS,2007,0.004089402,75763,0.052471286,0.051141004,-0.325184753,-0.142820235,0
Malaysia,MYS,2008,0.004089402,73601,0.061860011,0.060022098,-0.325184753,-0.146488525,0
Malaysia,MYS,2009,0.004089402,78995,0.046400077,0.045355775,-0.325184753,-0.137336463,0
Malaysia,MYS,2010,0.004089402,101620,0.166394103,0.153917027,-0.325184753,-0.098948364,0
Malaysia,MYS,2011,0.004089402,115064,0.334980851,0.288916948,-0.325184753,-0.076137773,0
Malaysia,MYS,2012,0.004089402,132656,0.296232031,0.259461618,-0.325184753,-0.046289223,0
Malaysia,MYS,2013,0.004089402,136028,0.301260579,0.263333471,-0.325184753,-0.040567912,0
Malaysia,MYS,2014,0.004089402,135798,0.147506879,0.137591658,-0.325184753,-0.040958155,0
Malaysia,MYS,2015,0.004089402,116744,0.15227827,0.141741087,-0.325184753,-0.073287298,0
Malaysia,MYS,2016,0.004089402,122030,0.026543896,0.026197719,-0.325184753,-0.06431848,0
Malaysia,MYS,2017,0.004089402,146602,0.06169056,0.059862506,-0.325184753,-0.022626884,0
Malaysia,MYS,2018,0.004089402,154576,0.006014738,0.005996722,-0.325184753,-0.009097305,0
Malaysia,MYS,2019,0.004089402,168059,0,0,-0.325184753,0.013779457,0
Malaysia,MYS,2020,0.004089402,170682,0,0,-0.325184753,0.018229931,0
Malaysia,MYS,2021,0.004033629,187257,0,0,-0.331941078,0.046352926,0
Namibia,NAM,1995,0.00603261,1708,0.305952434,0.266932609,-0.089785097,-0.268470211,0
Namibia,NAM,1996,0.00603261,1473,0.117946144,0.111493202,-0.089785097,-0.268868938,0
Namibia,NAM,1997,0.00603261,1583,0.43060309,0.358096097,-0.089785097,-0.2686823,0
Namibia,NAM,1998,0.00603261,1444,0.225741969,0.20354635,-0.089785097,-0.268918143,0
Namibia,NAM,1999,0.00603261,1513,0.227847055,0.205262274,-0.089785097,-0.26880107,0
Namibia,NAM,2000,0.00603261,1276,0.235658119,0.211603718,-0.089785097,-0.26920319,0
Namibia,NAM,2001,0.00603261,715,0.252359665,0.225029504,-0.089785097,-0.270155046,0
Namibia,NAM,2002,0.00603261,1822,0.117987409,0.111530113,-0.089785097,-0.268276786,0
Namibia,NAM,2003,0.00603261,2952,0.350172068,0.300232042,-0.089785097,-0.266359502,0
Namibia,NAM,2004,0.00603261,4120,0.321996874,0.279143377,-0.089785097,-0.264377743,0
Namibia,NAM,2005,0.00603261,2453,0.754895325,0.562409211,-0.089785097,-0.267206161,0
Namibia,NAM,2006,0.00603261,2786,2.293092022,1.191826948,-0.089785097,-0.266641156,0
Namibia,NAM,2007,0.00603261,3854,5.307373566,1.841719356,-0.089785097,-0.264829068,1
Namibia,NAM,2008,0.00603261,3543,1.52185081,0.92499308,-0.089785097,-0.265356745,0
Namibia,NAM,2009,0.00603261,2780,1.182378502,0.780415338,-0.089785097,-0.266651336,0
Namibia,NAM,2010,0.00603261,3595,1.902743942,1.065656477,-0.089785097,-0.265268516,0
Namibia,NAM,2011,0.00603261,3793,1.585602873,0.9499587,-0.089785097,-0.264932567,0
Namibia,NAM,2012,0.00603261,3303,1.175658768,0.777331501,-0.089785097,-0.265763956,0
Namibia,NAM,2013,0.00603261,3447,0.564326041,0.447455087,-0.089785097,-0.265519629,0
Namibia,NAM,2014,0.00603261,3287,0.947612048,0.666604031,-0.089785097,-0.265791103,0
Namibia,NAM,2015,0.00603261,5221,1.003392875,0.694842181,-0.089785097,-0.262509663,0
Namibia,NAM,2016,0.00603261,6231,1.63512832,0.968931879,-0.089785097,-0.260795984,0
Namibia,NAM,2017,0.00603261,7241,2.575153237,1.274008039,-0.089785097,-0.259082306,0
Namibia,NAM,2018,0.00603261,6906,0.772592098,0.572442937,-0.089785097,-0.259650704,0
Namibia,NAM,2019,0.00603261,6827,0.814900879,0.596030854,-0.089785097,-0.259784744,0
Namibia,NAM,2020,0.00603261,7047,1.03656407,0.711264108,-0.089785097,-0.259411468,0
Namibia,NAM,2021,0.00581771,7191,3.167916374,1.42741624,-0.115818021,-0.259167141,0
Norway,NOR,1995,0.001492963,18800,0.014271255,0.014170379,-0.639716624,-0.239470017,0
Norway,NOR,1996,0.001492963,21001,0.007700847,0.007671347,-0.639716624,-0.235735554,0
Norway,NOR,1997,0.001492963,22486,0.005771145,0.005754556,-0.639716624,-0.233215938,0
Norway,NOR,1998,0.001492963,25618,0.004695114,0.004684126,-0.639716624,-0.227901837,0
Norway,NOR,1999,0.001492963,29430,0.002906618,0.002902402,-0.639716624,-0.221433973,0
Norway,NOR,2000,0.001492963,30265,0.002741254,0.002737504,-0.639716624,-0.220017218,0
Norway,NOR,2001,0.001492963,32669,0.001513143,0.001511999,-0.639716624,-0.215938324,0
Norway,NOR,2002,0.001492963,42781,0.00116998,0.001169296,-0.639716624,-0.198781176,0
Norway,NOR,2003,0.001492963,48967,0.000502605,0.000502479,-0.639716624,-0.188285318,0
Norway,NOR,2004,0.001492963,82655,0.000790857,0.000790544,-0.639716624,-0.131126499,0
Norway,NOR,2005,0.001492963,79136,0.004356604,0.004347141,-0.639716624,-0.137097227,0
Norway,NOR,2006,0.001492963,101141,0.004898317,0.004886359,-0.639716624,-0.099761089,0
Norway,NOR,2007,0.001492963,115688,0.010711506,0.010654544,-0.639716624,-0.075079025,0
Norway,NOR,2008,0.001492963,98689,0.029751634,0.029317641,-0.639716624,-0.103921425,0
Norway,NOR,2009,0.001492963,129067,0.009567001,0.009521527,-0.639716624,-0.052378721,0
Norway,NOR,2010,0.001492963,149108,0.065653546,0.063588269,-0.639716624,-0.018374924,0
Norway,NOR,2011,0.001492963,163916,0.065794869,0.063720877,-0.639716624,0.006749981,0
Norway,NOR,2012,0.001492963,199881,0.039475919,0.038716662,-0.639716624,0.067772213,0
Norway,NOR,2013,0.001492963,203405,0.040594942,0.039792609,-0.639716624,0.073751424,0
Norway,NOR,2014,0.001492963,174629,0.025955915,0.025624778,-0.639716624,0.024926852,0
Norway,NOR,2015,0.001492963,155611,0.011465559,0.011400328,-0.639716624,-0.007341209,0
Norway,NOR,2016,0.001492963,154261,0,0,-0.639716624,-0.00963177,0
Norway,NOR,2017,0.001492963,158953,0,0,-0.639716624,-0.001670799,0
Norway,NOR,2018,0.001492963,154214,0,0,-0.639716624,-0.009711515,0
Norway,NOR,2019,0.001492963,165606,0,0,-0.639716624,0.009617423,0
Norway,NOR,2020,0.001492963,159764,0,0,-0.639716624,-0.000294766,0
Norway,NOR,2021,0.001345337,157651,0,0,-0.657599996,-0.003879917,0
New Zealand,NZL,1995,0.014279545,25728,0.063759543,0.061809372,0.90924623,-0.227715199,0
New Zealand,NZL,1996,0.014279545,34744,0.043615265,0.042690901,0.90924623,-0.212417647,0
New Zealand,NZL,1997,0.014279545,31507,0.034645022,0.034058394,0.90924623,-0.217909903,0
New Zealand,NZL,1998,0.014279545,33191,0.090048515,0.086222204,0.90924623,-0.21505264,0
New Zealand,NZL,1999,0.014279545,32875,0.078940313,0.075979368,0.90924623,-0.215588801,0
New Zealand,NZL,2000,0.014279545,24101,0.07836799,0.075448778,0.90924623,-0.230475749,0
New Zealand,NZL,2001,0.014279545,20378,0.066338002,0.064230351,0.90924623,-0.236792606,0
New Zealand,NZL,2002,0.014279545,29880,0.063023344,0.06111706,0.90924623,-0.220670452,0
New Zealand,NZL,2003,0.014279545,38194,0.051312598,0.050039477,0.90924623,-0.206563992,0
New Zealand,NZL,2004,0.014279545,44315,0.055268073,0.053794832,0.90924623,-0.196178421,0
New Zealand,NZL,2005,0.014279545,44094,0.094529782,0.090324848,0.90924623,-0.196553394,0
New Zealand,NZL,2006,0.014279545,50120,0.148426348,0.138392612,0.90924623,-0.18632901,0
New Zealand,NZL,2007,0.014279545,58967,0.098884752,0.094295804,0.90924623,-0.171318203,0
New Zealand,NZL,2008,0.014279545,44113,0.216284801,0.195800967,0.90924623,-0.196521156,0
New Zealand,NZL,2009,0.014279545,56458,0.175545636,0.161732411,0.90924623,-0.175575252,0
New Zealand,NZL,2010,0.014279545,59738,0.409243997,0.343053388,0.90924623,-0.170010038,0
New Zealand,NZL,2011,0.014279545,64432,0.377749139,0.320451109,0.90924623,-0.162045674,0
New Zealand,NZL,2012,0.014279545,71577,0.188173722,0.172417441,0.90924623,-0.14992267,0
New Zealand,NZL,2013,0.014279545,75343,0.255720128,0.227709215,0.90924623,-0.143532854,0
New Zealand,NZL,2014,0.014279545,76622,0.185891579,0.170494879,0.90924623,-0.14136276,0
New Zealand,NZL,2015,0.014279545,66480,0.13143114,0.123483327,0.90924623,-0.158570809,0
New Zealand,NZL,2016,0.014279545,70095,0.097435278,0.092975892,0.90924623,-0.152437196,0
New Zealand,NZL,2017,0.014279545,75325,0.114124952,0.1080693,0.90924623,-0.143563395,0
New Zealand,NZL,2018,0.014279545,76012,0.07091826,0.068516467,0.90924623,-0.142397754,0
New Zealand,NZL,2019,0.014279545,81281,0.042631627,0.041747928,0.90924623,-0.133457781,0
New Zealand,NZL,2020,0.014279545,93191,0.038956106,0.038216465,0.90924623,-0.113249946,0
New Zealand,NZL,2021,0.014279545,93204,0.096181142,0.09183245,0.90924623,-0.113227888,0
Peru,PER,1995,0.001724375,5510,1.975141793,1.090291699,-0.611683442,-0.262019313,0
Peru,PER,1996,0.001724375,6720,1.448640141,0.895532826,-0.611683442,-0.259966292,0
Peru,PER,1997,0.001724375,7753,1.444848388,0.893983112,-0.611683442,-0.258213589,0
Peru,PER,1998,0.001724375,8297,0.573187967,0.453104113,-0.611683442,-0.257290578,0
Peru,PER,1999,0.001724375,9791,0.929461604,0.657241002,-0.611683442,-0.254755691,0
Peru,PER,2000,0.001724375,11062,1.316643114,0.840119204,-0.611683442,-0.252599171,0
Peru,PER,2001,0.001724375,11835,0.610589038,0.476599974,-0.611683442,-0.251287613,0
Peru,PER,2002,0.001724375,12549,0.785423836,0.57965583,-0.611683442,-0.250076161,0
Peru,PER,2003,0.001724375,12876,1.74229444,1.008794957,-0.611683442,-0.249521336,0
Peru,PER,2004,0.001724375,13310,4.981510805,1.788673179,-0.611683442,-0.248784963,0
Peru,PER,2005,0.001724375,15889,6.277933317,1.984846937,-0.611683442,-0.244409144,1
Peru,PER,2006,0.001724375,20484,11.73085724,2.54402875,-0.611683442,-0.236612754,1
Peru,PER,2007,0.001724375,26808,12.60762834,2.610630543,-0.611683442,-0.22588275,1
Peru,PER,2008,0.001724375,32340,10.19075917,2.415088364,-0.611683442,-0.216496542,1
Peru,PER,2009,0.001724375,34521,7.93313938,2.189767887,-0.611683442,-0.212796014,1
Peru,PER,2010,0.001724375,42976,10.02965515,2.400587568,-0.611683442,-0.198450318,1
Peru,PER,2011,0.001724375,50658,11.06713108,2.490485317,-0.611683442,-0.185416179,1
Peru,PER,2012,0.001724375,64281,8.51955189,2.253347777,-0.611683442,-0.162301877,1
Peru,PER,2013,0.001724375,74107,6.266992817,1.983342563,-0.611683442,-0.145629989,1
Peru,PER,2014,0.001724375,78643,4.260134906,1.660156674,-0.611683442,-0.137933706,0
Peru,PER,2015,0.001724375,86850,3.238110851,1.444117616,-0.611683442,-0.124008794,0
Peru,PER,2016,0.001724375,93308,3.933009382,1.595949224,-0.611683442,-0.11305143,0
Peru,PER,2017,0.001724375,99839,5.396643829,1.855773451,-0.611683442,-0.101970207,1
Peru,PER,2018,0.001724375,106600,5.21656664,1.827217767,-0.611683442,-0.09049874,1
Peru,PER,2019,0.001724375,112859,1.790316041,1.026154866,-0.611683442,-0.079879022,0
Peru,PER,2020,0.001724375,111671,3.560251913,1.517377866,-0.611683442,-0.081894716,0
Peru,PER,2021,0.001444375,117031,12.09636028,2.57233435,-0.645602561,-0.072800342,1
Philippines,PHL,1995,0.007907369,6730,0.240408564,0.215440812,0.137322668,-0.259949325,0
Philippines,PHL,1996,0.007907369,8250,0.076216433,0.073451587,0.137322668,-0.257370324,0
Philippines,PHL,1997,0.007907369,9499,0.217802377,0.197047904,0.137322668,-0.255251131,0
Philippines,PHL,1998,0.007907369,11251,0.097168589,0.092732851,0.137322668,-0.252278492,0
