sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,bootstrap_median_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,1390,69,2748375429,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0015195152290085,-0.0015187756752372,-0.0016495376087654,-0.0068215304594662,0.0027151672371974,7.395537712784339e-07,7.395537712784339e-07,0.2635,0.032,0.0005,0.0,-0.000612888051765,-0.0005492200104231,-0.004699791916232,0.0037906708702582,Setup-dependent,69,2000,69,69,36,44.0,52,25.0,True,82655591668e61915fd09b4b8f747438345e8d60ea9fcdd79c42524f5eff63d3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,1390,69,2748375429,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0015195152383689,-0.0015187756827777,-0.0016495376181621,-0.0068215304888273,0.0027151672341475,7.395555911560159e-07,7.395555911560159e-07,0.2635,0.032,0.0005,0.0,-0.0006128880474787,-0.0005492200070726,-0.0046997919160609,0.003790670881114,Setup-dependent,69,2000,69,69,36,44.0,52,25.0,True,82655591668e61915fd09b4b8f747438345e8d60ea9fcdd79c42524f5eff63d3,-9.36040004187455e-12,-7.54050012534424e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,627,68,2032981140,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-4.725912919889552e-07,-4.649105246889995e-07,-4.859954985713677e-07,-1.959268029391725e-06,9.339905235605792e-07,7.680767299955704e-09,7.680767299955704e-09,0.249,0.0,0.0,0.0,-6.541866327536283e-07,-6.357479114815767e-07,-2.217516472707848e-06,8.670096399460146e-07,Setup-dependent,68,2000,68,68,34,43.0,54,25.0,True,9b8f349c666092082140371d25500e23fb9e6f701b47ecc76d790444d89658b4,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,627,68,2032981140,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-4.725912734482307e-07,-4.649105064258308e-07,-4.859954794782517e-07,-1.9592679524477186e-06,9.339904870286908e-07,7.680767022399948e-09,7.680767022399948e-09,0.249,0.0,0.0,0.0,-6.541866068854318e-07,-6.35747886612581e-07,-2.2175163856691382e-06,8.670096058649433e-07,Setup-dependent,68,2000,68,68,34,43.0,54,25.0,True,9b8f349c666092082140371d25500e23fb9e6f701b47ecc76d790444d89658b4,1.8540724511240114e-14,1.8263168702144266e-14,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,RandomForest,627,68,2032981140,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0215000505784909,0.0214030159193047,0.0211724309544076,-0.0146900788239846,0.0565836283205923,-9.703465918620148e-05,9.703465918620148e-05,0.874,0.8445,0.8145,0.7295,-0.0163217187672194,-0.0161784090920541,-0.0400169840041058,0.0061869899226324,Directionally positive but marginal,68,2000,68,68,34,43.0,54,25.0,True,9b8f349c666092082140371d25500e23fb9e6f701b47ecc76d790444d89658b4,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,627,68,2032981140,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0215000505784909,0.0214030159193047,0.0211724309544076,-0.0146900788239846,0.0565836283205923,-9.703465918620148e-05,9.703465918620148e-05,0.874,0.8445,0.8145,0.7295,-0.0163217187672194,-0.0161784090920541,-0.0400169840041058,0.0061869899226324,Directionally positive but marginal,68,2000,68,68,34,43.0,54,25.0,True,9b8f349c666092082140371d25500e23fb9e6f701b47ecc76d790444d89658b4,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,Ridge,627,68,2032981140,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0015996033140817,0.0015929766058768,0.00162570754272,0.0002276660450476,0.0033229354228468,-6.626708204837684e-06,6.626708204837684e-06,0.989,0.1235,0.0,0.0,-0.0011232679691075,-0.0011300397039272,-0.0028962397742904,0.0006921298723945,Directionally positive but marginal,68,2000,68,68,34,43.0,54,25.0,True,9b8f349c666092082140371d25500e23fb9e6f701b47ecc76d790444d89658b4,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,627,68,2032981140,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0015996033234394,0.0015929766173461,0.0016257075522548,0.000227666045449,0.0033229354453017,-6.626706093249002e-06,6.626706093249002e-06,0.989,0.1235,0.0,0.0,-0.0011232679792692,-0.0011300397147313,-0.0028962397978436,0.0006921298761431,Directionally positive but marginal,68,2000,68,68,34,43.0,54,25.0,True,9b8f349c666092082140371d25500e23fb9e6f701b47ecc76d790444d89658b4,9.357699944784192e-12,1.1469300119013037e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.000645153740985,0.0006564669361782,0.0006530634142298,-0.0004564882340853,0.0017546435521343,1.1313195193152216e-05,1.1313195193152216e-05,0.894,0.001,0.0,0.0,-0.0002845599349112,-0.0002792860718652,-0.0014906181016373,0.000976905835496,Directionally positive but marginal,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0006451537438009,0.0006564669368983,0.00065306341712,-0.0004564882389263,0.0017546435654763,1.1313193097384213e-05,1.1313193097384213e-05,0.894,0.001,0.0,0.0,-0.0002845599373748,-0.00027928607364,-0.0014906181155219,0.0009769058421294,Directionally positive but marginal,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,2.8158999654595562e-12,7.200999779105599e-13,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,RandomForest,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.005652291029991,0.0058937168833761,0.0057253181840167,-0.0220727240874686,0.0314275012337489,0.0002414258533851,0.0002414258533851,0.694,0.613,0.5275,0.3715,-0.0075899452492653,-0.0077550083935378,-0.0276779331770319,0.0112713424594113,Setup-dependent,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.005652291029991,0.0058937168833761,0.0057253181840167,-0.0220727240874686,0.0314275012337489,0.0002414258533851,0.0002414258533851,0.694,0.613,0.5275,0.3715,-0.0075899452492653,-0.0077550083935378,-0.0276779331770319,0.0112713424594113,Setup-dependent,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,Ridge,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0017639393019202,0.0018223879830068,0.0017751160671099,-0.0024051356060805,0.005812200388984,5.844868108662027e-05,5.844868108662027e-05,0.8255,0.36,0.062,0.0,-0.0007916864930916,-0.0007723789715158,-0.0051487892725039,0.0037089274524132,Directionally positive but marginal,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,496,68,168411736,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0017639393011582,0.0018223879784628,0.0017751160664689,-0.0024051356190387,0.0058122004089294,5.844867730459002e-05,5.844867730459002e-05,0.8255,0.36,0.062,0.0,-0.000791686496301,-0.0007723789771857,-0.005148789275131,0.0037089274594645,Directionally positive but marginal,68,2000,68,68,34,43.0,51,25.0,True,a61d58724c71a24ccba5c513ef8c59097a49853ce1e091c18e814edb874bd6c7,-7.620000550684347e-13,-4.544000158784867e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-1.2201137988832045e-08,-2.1700475250074905e-08,-1.5692649043996808e-08,-2.728344323077447e-07,2.627349659473088e-07,-9.499337261242856e-09,9.499337261242856e-09,0.425,0.0,0.0,0.0,-8.602429013571111e-08,-8.55628903284611e-08,-3.216047057719162e-07,1.619926549650819e-07,Setup-dependent,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-1.2201135879408298e-08,-2.1700471697361223e-08,-1.5692646496257013e-08,-2.7283438744640777e-07,2.6273492253481293e-07,-9.499335817952924e-09,9.499335817952924e-09,0.425,0.0,0.0,0.0,-8.6024276146901e-08,-8.556287617311754e-08,-3.2160465292252466e-07,1.6199262831972925e-07,Setup-dependent,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,2.1094237467877974e-15,3.552713682109223e-15,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,RandomForest,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0147234092324145,-0.0151448815192339,-0.0153718265196417,-0.0438316883208282,0.0109729420091124,-0.0004214722868194,0.0004214722868194,0.138,0.1025,0.0705,0.032,-0.0019836232253441,-0.0015625006202983,-0.0262792142875684,0.0234691426523216,Unsupported,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0147234092324145,-0.0151448815192339,-0.0153718265196417,-0.043831688320828,0.0109729420091124,-0.0004214722868194,0.0004214722868194,0.138,0.1025,0.0705,0.032,-0.0019836232253441,-0.0015625006202983,-0.0262792142875684,0.0234691426523216,Unsupported,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,Ridge,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.001343726614944,0.0013685925101166,0.0013862800148799,0.0002223309130363,0.0026698650070521,2.486589517258775e-05,2.486589517258775e-05,0.988,0.046,0.0005,0.0,-0.0005775636745135,-0.0005892312230927,-0.002025959090848,0.0008691406753284,Directionally positive but marginal,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,431,65,3094905674,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0013437266188428,0.0013685925147413,0.0013862800190209,0.0002223309164616,0.0026698650122302,2.4865895898507077e-05,2.4865895898507077e-05,0.988,0.046,0.0005,0.0,-0.000577563677981,-0.0005892312237332,-0.0020259590991013,0.0008691406770667,Directionally positive but marginal,65,2000,65,65,32,41.0,50,24.0,True,039aefd2933e06a58719684d55cdaf69ab8bf85d83668cfdad9e4d384340bc81,3.898800119556123e-12,4.624699928568177e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,7.246069966271308e-08,7.085643838333766e-08,7.73564371828739e-08,-6.69197766192675e-07,8.168782967915566e-07,-1.604261279375407e-09,1.604261279375407e-09,0.589,0.0,0.0,0.0,-2.1470611233365133e-07,-2.029889125121365e-07,-8.382543221469029e-07,3.890362273023526e-07,Setup-dependent,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,7.246069866351236e-08,7.085643749515924e-08,7.735643610018438e-08,-6.691977570888462e-07,8.168782856921019e-07,-1.604261168353105e-09,1.604261168353105e-09,0.589,0.0,0.0,0.0,-2.1470610933604922e-07,-2.029889097920901e-07,-8.382543106033591e-07,3.890362220815288e-07,Setup-dependent,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,-9.992007221626409e-16,-8.881784197001252e-16,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,RandomForest,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0345026957040585,-0.0343032616799159,-0.0337006946300958,-0.0566195040117188,-0.0072158757678389,0.0001994340241425,0.0001994340241425,0.0105,0.007,0.0045,0.003,0.0073498370711319,0.0077860084248443,-0.0155691088907887,0.0288594103237371,Unsupported,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0345026957040585,-0.0343032616799159,-0.0337006946300958,-0.0566195040117188,-0.0072158757678389,0.0001994340241425,0.0001994340241425,0.0105,0.007,0.0045,0.003,0.0073498370711319,0.0077860084248443,-0.0155691088907887,0.0288594103237371,Unsupported,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,Ridge,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0020383771559611,0.00208788192412,0.0021385952832514,0.0001810736129646,0.0045104876609049,4.950476815895888e-05,4.950476815895888e-05,0.984,0.332,0.0115,0.0,-0.0004906107079933,-0.0005062948379343,-0.0031154364382688,0.002060354157666,Directionally positive but marginal,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,368,65,763932392,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0020383771587514,0.0020878819174649,0.0021385952865441,0.0001810736133061,0.0045104876755509,4.950475871351445e-05,4.950475871351445e-05,0.984,0.332,0.0115,0.0,-0.0004906107101887,-0.000506294836962,-0.0031154364427618,0.0020603541513538,Directionally positive but marginal,65,2000,65,65,32,41.0,50,24.0,True,af4fd72065439de0553dda481819015446193827e3761f45998037afda20e2ef,2.7903001090234802e-12,-6.655100082131327e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0006166033309072,0.000618674517567,0.000620218703929,-0.001150263311177,0.0024242510821086,2.0711866597911133e-06,2.0711866597911133e-06,0.762,0.0235,0.0,0.0,-0.0002895934912318,-0.0002320200724993,-0.0021450215317815,0.0015698315467267,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0006166033325287,0.0006186745249429,0.000620218705754,-0.0011502633069183,0.0024242510836785,2.071192414188072e-06,2.071192414188072e-06,0.762,0.0235,0.0,0.0,-0.0002895934948318,-0.0002320200753176,-0.0021450215305098,0.001569831540464,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,1.6214999178434941e-12,7.375899912544226e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,RandomForest,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0256727688054136,0.0268495389934939,0.0270755853845037,-0.0082345387619504,0.0639642707395018,0.0011767701880802,0.0011767701880802,0.9365,0.919,0.894,0.839,-0.028880893030749,-0.0291501455105304,-0.0573623339636009,-0.0038636590089804,Directionally positive but marginal,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0256727688054136,0.0268495389934939,0.0270755853845037,-0.0082345387619504,0.0639642707395018,0.0011767701880802,0.0011767701880802,0.9365,0.919,0.894,0.839,-0.028880893030749,-0.0291501455105304,-0.0573623339636009,-0.0038636590089804,Directionally positive but marginal,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,0.0,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,Ridge,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0012772617206225,0.0013064803590836,0.0012653976200629,-0.0040625284654209,0.0065232203949842,2.921863846105932e-05,2.921863846105932e-05,0.692,0.317,0.0775,0.0005,-0.000351714893871,-0.0002330064442166,-0.0057683533995835,0.0049448822011158,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh,244,63,2159923467,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0012772617261017,0.0013064803647534,0.0012653976261485,-0.0040625284298258,0.0065232203904268,2.921863865168461e-05,2.921863865168461e-05,0.692,0.317,0.0775,0.0005,-0.0003517149028252,-0.0002330064603198,-0.0057683534029602,0.0049448821852911,Setup-dependent,63,2000,63,63,32,40.0,48,23.0,True,ea896012086dca3b7e2fe00d4d8a736efd6ce6b6f8da102d5d05c69f3168d3b8,5.479199993024819e-12,5.669800132862557e-12,False
