sample_id_estimate,signal_estimate,target_role,target_estimate,universe,validation,split_id,algorithm,test_rows_estimate,test_countries_estimate,bootstrap_seed_estimate,comparison_type_estimate,left_predictor_estimate,right_predictor_estimate,bootstrap_replicates_estimate,point_delta_r2_estimate,bootstrap_median_delta_r2_estimate,bootstrap_mean_delta_r2_estimate,bootstrap_ci_low_delta_r2_estimate,bootstrap_ci_high_delta_r2_estimate,bootstrap_median_minus_point_delta_r2_estimate,bootstrap_abs_median_minus_point_delta_r2_estimate,p_delta_r2_gt_0_estimate,p_delta_r2_gt_0p0025_estimate,p_delta_r2_gt_0p005_estimate,p_delta_r2_gt_0p01_estimate,point_delta_mae_estimate,bootstrap_median_delta_mae_estimate,bootstrap_ci_low_delta_mae_estimate,bootstrap_ci_high_delta_mae_estimate,five_way_unit_verdict_estimate,countries_N_estimate,replicates_estimate,draws_min_estimate,draws_max_estimate,distinct_countries_min_estimate,distinct_countries_median_estimate,distinct_countries_max_estimate,duplicate_draws_median_estimate,all_replicates_exact_N_draws_estimate,draw_count_matrix_sha256_estimate,sample_id_score,signal_score,target_score,test_rows_score,test_countries_score,bootstrap_seed_score,comparison_type_score,left_predictor_score,right_predictor_score,bootstrap_replicates_score,point_delta_r2_score,bootstrap_median_delta_r2_score,bootstrap_mean_delta_r2_score,bootstrap_ci_low_delta_r2_score,bootstrap_ci_high_delta_r2_score,bootstrap_median_minus_point_delta_r2_score,bootstrap_abs_median_minus_point_delta_r2_score,p_delta_r2_gt_0_score,p_delta_r2_gt_0p0025_score,p_delta_r2_gt_0p005_score,p_delta_r2_gt_0p01_score,point_delta_mae_score,bootstrap_median_delta_mae_score,bootstrap_ci_low_delta_mae_score,bootstrap_ci_high_delta_mae_score,five_way_unit_verdict_score,countries_N_score,replicates_score,draws_min_score,draws_max_score,distinct_countries_min_score,distinct_countries_median_score,distinct_countries_max_score,duplicate_draws_median_score,all_replicates_exact_N_draws_score,draw_count_matrix_sha256_score,point_delta_r2_score_minus_estimate,unit_verdict_changed
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,Ridge,244,63,2256191052,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0019562964798959,0.0019187769335886,0.0019315639989783,-0.000305246938189,0.0041327696595305,-3.751954630726306e-05,3.751954630726306e-05,0.9605,0.292,0.005,0.0,0.0023343067997472,0.0023607025123959,-0.0107508815161589,0.0158716969631851,Directionally positive but marginal,63,2000,63,63,31,40.0,47,23.0,True,7d7ff8f8a3a8efa9226cf2c3bd976c65f6ebd2d13b475aade53b8cb17d2f3dcd,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,244,63,3473014058,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0019562964797216,0.0019290440506301,0.0019039993617774,-0.0003422284393559,0.0040516118764158,-2.7252429091462197e-05,2.7252429091462197e-05,0.955,0.293,0.0035,0.0,0.0023343067834606,0.0023675382065164,-0.0114406620847089,0.0154252522693001,Directionally positive but marginal,63,2000,63,63,31,40.0,49,23.0,True,12921702d85927ee5968c4a24619501eb6a22fdc40bbe63be75267163d538f2a,-1.7430024437659064e-13,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0009172698594004,-0.0010015864635008,-0.001222640042695,-0.0077684395374816,0.0036918193191361,-8.431660410040953e-05,8.431660410040953e-05,0.364,0.0925,0.005,0.0,0.0089670409794146,0.0088110262811662,-0.0219476460390319,0.0441800162637066,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,893,45,698243256,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0009172698774506,-0.0007059417434033,-0.0010110254204079,-0.0071928838024689,0.0039851003371854,0.0002113281340473,0.0002113281340473,0.381,0.098,0.0065,0.0,0.0089670410696993,0.0079694130289298,-0.023822825173435,0.0445726196541913,Setup-dependent,45,2000,45,45,22,29.0,35,16.0,True,63aa2f8c5a10daf6bb7da2431b714923f005f0afd7593f30bc85091901869ec4,-1.805020000654467e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0100603310157103,0.0115415862500886,0.010916474109317,-0.0250447282557982,0.0453532075154597,0.0014812552343783,0.0014812552343783,0.733,0.6905,0.6395,0.5335,-0.0616308909620078,-0.0624305867137167,-0.1568233924590022,0.0321213474990325,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,893,45,698243256,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0100603310157103,0.0110682277294928,0.0104567511875687,-0.0253781978904468,0.0452676110161685,0.0010078967137825,0.0010078967137825,0.7205,0.674,0.6175,0.5185,-0.0616308909620078,-0.0616149204385823,-0.1556622110727095,0.0321139519388805,Setup-dependent,45,2000,45,45,22,29.0,35,16.0,True,63aa2f8c5a10daf6bb7da2431b714923f005f0afd7593f30bc85091901869ec4,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,893,45,702713018,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0014965499989342,-0.0015635682112715,-0.0018479274726614,-0.0094149289621658,0.0036145067376487,-6.701821233734417e-05,6.701821233734417e-05,0.309,0.0825,0.004,0.0,0.0115324918254429,0.0114353116864338,-0.0216304169176652,0.0494275296433579,Setup-dependent,45,2000,45,45,22,29.0,36,16.0,True,126c61f60b67fb788fb6ef454399832b8d9e3ca533073ed547d918d8a6e90bac,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,893,45,698243256,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0014965500188912,-0.0012559711390874,-0.0016011786095338,-0.0086088921462073,0.0038688818649198,0.0002405788798037,0.0002405788798037,0.3315,0.0895,0.0065,0.0,0.0115324919230959,0.010460258748108,-0.0229235925696875,0.0493299592826425,Setup-dependent,45,2000,45,45,22,29.0,35,16.0,True,63aa2f8c5a10daf6bb7da2431b714923f005f0afd7593f30bc85091901869ec4,-1.99570000282423e-11,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.000683424739286,0.0007086888374863,0.0006865598209932,-0.0008975991094624,0.0020534984874191,2.526409820025055e-05,2.526409820025055e-05,0.818,0.0055,0.0,0.0,-0.0055386895771754,-0.0056028889067019,-0.0151049132665889,0.003498616936039,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,406,44,555302807,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0006834247469437,0.0007248909866708,0.0006864393074683,-0.0009482593396169,0.0021303691662233,4.146623972711705e-05,4.146623972711705e-05,0.813,0.0065,0.0,0.0,-0.0055386895973237,-0.0056572168188475,-0.0153074977288746,0.0036319364937153,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,19232fa958bfa554351e73e12ec83320b49ae93c83042f5962136ec68c4bbf74,7.657699994945144e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,RandomForest,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0141482930265364,-0.0136474965149959,-0.0132658213693624,-0.0378217805552867,0.0147020353850676,0.0005007965115405,0.0005007965115405,0.178,0.1325,0.097,0.052,0.0206144688301828,0.020561956525976,-0.0455309337217603,0.0930859354077369,Unsupported,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,406,44,555302807,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0141482930265364,-0.0136516476859531,-0.0132995658668648,-0.0384642677516766,0.0140543343390794,0.0004966453405833,0.0004966453405833,0.1695,0.12,0.096,0.0515,0.0206144688301828,0.0194756542447933,-0.0472453820882048,0.0916589579114092,Unsupported,44,2000,44,44,21,28.0,34,16.0,True,19232fa958bfa554351e73e12ec83320b49ae93c83042f5962136ec68c4bbf74,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,Ridge,406,44,2005128544,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014546383381783,0.0014615995130278,0.0014826333094198,0.0004397648188366,0.0025910992109307,6.961174849495766e-06,6.961174849495766e-06,0.9945,0.034,0.0,0.0,-0.0045439689018436,-0.00457128056999,-0.0139224299374479,0.0042479315001386,Directionally positive but marginal,44,2000,44,44,22,28.0,35,16.0,True,84107ea5dfe638a8c1a69f0286b599b03b64cbd14b1acf97dbdf6854e2d55187,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,406,44,555302807,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0014546383464545,0.0014825521199276,0.0014900599775285,0.0003762172360901,0.0026660113860053,2.7913773473109416e-05,2.7913773473109416e-05,0.996,0.041,0.0,0.0,-0.0045439689218977,-0.004622896040721,-0.0138301653486791,0.0047996585023705,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,19232fa958bfa554351e73e12ec83320b49ae93c83042f5962136ec68c4bbf74,8.276199820952956e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0018650968387461,0.0018362775101369,0.0017970518749504,-0.0006443010084132,0.0040562184074919,-2.881932860920866e-05,2.881932860920866e-05,0.937,0.2695,0.003,0.0,7.453704777216075e-05,0.000173969907514,-0.0151409069539917,0.0164211248706376,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,321,44,335788807,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0018650968428408,0.0018499251125272,0.0018305771904152,-0.0005149723880972,0.0041136895491895,-1.5171730313567888e-05,1.5171730313567888e-05,0.937,0.2685,0.0045,0.0,7.453704391702232e-05,9.409405755156364e-05,-0.0154204248117652,0.0173519253263552,Directionally positive but marginal,44,2000,44,44,22,28.0,34,16.0,True,b9fefb556e73a9d55d8508f82cd302d387621a0555a548e2c953beb2c0959f2b,4.094700056453404e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,RandomForest,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,-0.0122300559151924,-0.0121819865594971,-0.0117889365367995,-0.0522676237599184,0.0328831672904673,4.806935569529047e-05,4.806935569529047e-05,0.27,0.2305,0.1985,0.135,-0.0061976932442666,-0.0058145046407416,-0.1023017289647314,0.0858919939072058,Setup-dependent,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,321,44,335788807,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,-0.0122300559151924,-0.0128322591834085,-0.0120142996138603,-0.0512606306674806,0.0285517552341182,-0.0006022032682161,0.0006022032682161,0.2755,0.238,0.208,0.1505,-0.0061976932442666,-0.0066919091986574,-0.1045179025133495,0.0907427411307085,Setup-dependent,44,2000,44,44,22,28.0,34,16.0,True,b9fefb556e73a9d55d8508f82cd302d387621a0555a548e2c953beb2c0959f2b,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,Ridge,321,44,3579645352,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0019886750186075,0.0019684609157208,0.0019210293487051,-0.0005720830390188,0.0042649945412131,-2.021410288666204e-05,2.021410288666204e-05,0.939,0.3125,0.0045,0.0,0.0002860057700142,0.0004012932859629,-0.0154582956886521,0.0171886631696968,Directionally positive but marginal,44,2000,44,44,21,28.0,34,16.0,True,a126f8dc58e169811a963f591ce9b3e36030170f5553a45a2553e1895a961ad3,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,321,44,335788807,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0019886750228924,0.0019792431065821,0.0019536466841492,-0.0004594126899169,0.0042940938218081,-9.431916310309596e-06,9.431916310309596e-06,0.9435,0.3145,0.007,0.0,0.0002860057674882,0.0003047703865333,-0.0157629237026711,0.0182300899787177,Directionally positive but marginal,44,2000,44,44,22,28.0,34,16.0,True,b9fefb556e73a9d55d8508f82cd302d387621a0555a548e2c953beb2c0959f2b,4.284899692008626e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,279,42,951138406,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014397090248411,0.0014332661288126,0.0014198931210926,-0.0001346113781812,0.0029316872017097,-6.442896028469036e-06,6.442896028469036e-06,0.9615,0.0775,0.0,0.0,-0.0006519119385299,-0.0005284688301057,-0.0114536115188862,0.0104270824289567,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,279,42,2704330661,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0014397090295773,0.0014816491498083,0.0014807718512649,-0.0001363958503443,0.0030856831013217,4.194012023095439e-05,4.194012023095439e-05,0.965,0.1,0.0,0.0,-0.0006519119412415,-0.0006491593126511,-0.0111212746063289,0.0103371700128645,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,eac0250fa86c58384373c09fd08c994a510b54be7ce0a08837ab783e642f9106,4.7361999305078895e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,RandomForest,279,42,951138406,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0128657112605679,0.012157732558784,0.0117548704003953,-0.0312927377481714,0.0520903660047148,-0.0007079787017838,0.0007079787017838,0.7105,0.6725,0.6275,0.54,-0.0510924712276383,-0.0491110736792881,-0.1663913438412276,0.0683420551200236,Setup-dependent,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,279,42,2704330661,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0128657112605679,0.0117267732814523,0.0118872877711883,-0.0318159703089886,0.0527741147229108,-0.0011389379791155,0.0011389379791155,0.722,0.681,0.635,0.535,-0.0510924712276383,-0.0481819466873161,-0.1641201013577023,0.0596444147896292,Setup-dependent,42,2000,42,42,20,27.0,33,15.0,True,eac0250fa86c58384373c09fd08c994a510b54be7ce0a08837ab783e642f9106,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,Ridge,279,42,951138406,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.001534037418126,0.0015177564300308,0.0015136828314096,-7.962069611076013e-05,0.003052944669752,-1.6280988095251914e-05,1.6280988095251914e-05,0.968,0.104,0.0,0.0,-0.0007188572021648,-0.0006416585010662,-0.0117429000257395,0.0104409785729274,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,279,42,2704330661,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0015340374231517,0.0015777547112558,0.0015773936783192,-7.140521938173387e-05,0.0032313186918863,4.371728810415032e-05,4.371728810415032e-05,0.9685,0.127,0.0,0.0,-0.0007188572035579,-0.0006444277498036,-0.0113786692538114,0.0104319579356719,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,eac0250fa86c58384373c09fd08c994a510b54be7ce0a08837ab783e642f9106,5.025699908317582e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,238,41,3401238536,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0013376264627423,0.0013316221390282,0.0013520993118874,0.0003209368605185,0.0025705003986906,-6.004323714170479e-06,6.004323714170479e-06,0.9905,0.032,0.0,0.0,-0.0011863393260513,-0.0012258090225967,-0.0113587650444624,0.0086736251714625,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,238,41,658243806,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0013376264706342,0.0013429773450087,0.0013615978453284,0.0002719609163958,0.0025698089025991,5.350874374421277e-06,5.350874374421277e-06,0.994,0.031,0.0,0.0,-0.0011863393319186,-0.0011495240721677,-0.011142358418248,0.0096954183719165,Directionally positive but marginal,41,2000,41,41,20,26.0,34,15.0,True,6fa79d4c8344601854858b758fb282cdd753f440fd12a4142423a4277a0c3117,7.89190002410678e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,RandomForest,238,41,3401238536,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0009419043046536,0.0008431866359308,0.0021306319715182,-0.0396852942421476,0.0527040164464594,-9.87176687228808e-05,9.87176687228808e-05,0.5185,0.471,0.4235,0.344,0.0003567635521939,-0.0032424625944529,-0.1055188333656551,0.109794361667631,Setup-dependent,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,238,41,658243806,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0009419043046536,-0.000756584933688,0.0013566300341949,-0.039926608771502,0.0537591707978458,-0.0016984892383417,0.0016984892383417,0.487,0.449,0.402,0.338,0.0003567635521939,0.0012269686759736,-0.1094052628560707,0.1139217179201692,Setup-dependent,41,2000,41,41,20,26.0,34,15.0,True,6fa79d4c8344601854858b758fb282cdd753f440fd12a4142423a4277a0c3117,0.0,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,Ridge,238,41,3401238536,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014573452902428,0.0014562417691939,0.0014716730153572,0.0003634017904113,0.0027867638418214,-1.103521048928524e-06,1.103521048928524e-06,0.992,0.052,0.0,0.0,-0.0011014289912725,-0.0011063062834162,-0.0121288228747927,0.0094650847911698,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,238,41,658243806,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0014573452982058,0.0014594183438585,0.0014828509858276,0.0003202435387379,0.0027729158501567,2.0730456527506824e-06,2.0730456527506824e-06,0.9955,0.057,0.0,0.0,-0.0011014289961286,-0.0010517333953015,-0.01178960140782,0.0105863661346017,Directionally positive but marginal,41,2000,41,41,20,26.0,34,15.0,True,6fa79d4c8344601854858b758fb282cdd753f440fd12a4142423a4277a0c3117,7.963000051014468e-12,False
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,158,41,1789317699,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0018757155856741,0.0019279472655416,0.0019576740469086,-0.0016488677536111,0.0053737027881125,5.223167986750932e-05,5.223167986750932e-05,0.878,0.3805,0.045,0.0,0.0035748822407648,0.0032489133757922,-0.0208429203421208,0.0279056126361606,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,d3bd3e4ea16de2bff22662a462dd0d8d25a808d52593bf564a2d56228c218661,M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality_Score__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_Score_lag1,Inward_FDI_Net_Flow_asinh,158,41,1705581643,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality_Score,2000,0.0018757155851462,0.0018511136292239,0.0018078915679786,-0.0017501890363422,0.005152299569468,-2.4601955922298743e-05,2.4601955922298743e-05,0.8475,0.344,0.0295,0.0,0.0035748822398309,0.0041086287304819,-0.019522952510808,0.0273066962155113,Directionally positive but marginal,41,2000,41,41,19,26.0,33,15.0,True,90954559469f1eed5dbf110978f130ff90005911d3316fa7e9af4568e5efbc4d,-5.278999893471026e-13,False
