Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1,Regulatory_Quality_lag1
BHR-2011,Bahrain,BHR,2011,0,37.0437374677071,7.35353202291093,100.0,24.011890984746,1.96188468334623,5.741544522378849,17.3156329535965,14.021340286337807,0.8816128999999999
BHR-2012,Bahrain,BHR,2012,0,37.0437374677071,8.035719884438912,100.0,24.121615195239563,-0.40004069748808,7.35353202291093,23.3980559518896,13.9936743164151,0.9001857999999999
BHR-2013,Bahrain,BHR,2013,0,37.0437374677071,8.91669732362989,100.0,24.18785746832721,2.757396699629792,8.035719884438912,20.0940234657871,14.005275179632806,0.8032498
BHR-2014,Bahrain,BHR,2014,0,37.0437374677071,8.01870263421172,100.0,24.244416474494315,3.300011568884423,8.91669732362989,20.8660137007827,14.041204454381962,0.8199639999999999
BHR-2015,Bahrain,BHR,2015,0,37.0437374677071,4.865955808927493,100.0,24.272093446323968,2.647553212461889,8.01870263421172,18.8709266924557,14.089014848972042,0.6266024
BHR-2016,Bahrain,BHR,2016,0,37.0437374677071,6.1876565099722205,100.0,24.20522252710364,1.848627423749767,4.865955808927493,9.82474436918962,14.13055703643913,0.7369814
BHR-2017,Bahrain,BHR,2017,0,37.0437374677071,7.955820664885209,100.0,24.246228856929232,2.786793476020443,6.1876565099722205,7.62960432748572,14.168788639091533,0.5338814
BHR-2018,Bahrain,BHR,2018,0,37.0437374677071,8.1042535002469,100.0,24.33970399390695,1.386718305764061,7.955820664885209,8.93795259727704,14.221720055612453,0.4961675
BHR-2019,Bahrain,BHR,2019,0,37.0437374677071,7.540892957149655,100.0,24.401286010028304,2.08766938046978,8.1042535002469,11.3900811220261,14.22303487777331,0.4964201
BHR-2020,Bahrain,BHR,2020,0,37.0437374677071,7.621956108431668,100.0,24.423253577749502,1.005820047021369,7.540892957149655,9.8481886760226,14.210087942670793,0.5202512
BHR-2021,Bahrain,BHR,2021,0,37.0437374677071,8.177097455250644,100.0,24.302264378779597,-2.317706293313787,7.621956108431668,6.69558923237194,14.202271834878657,0.5553823999999999
BHR-2022,Bahrain,BHR,2022,0,37.0437374677071,8.26941360752877,100.0,24.432933039998098,-0.6063193851408502,8.177097455250644,10.9376756365994,14.223882104950684,0.7964884999999999
BRN-1997,Brunei Darussalam,BRN,1997,4,30.6838382585785,7.246710653288018,100.0,22.759718625233965,1.996136509980777,7.175643309320861,16.06642734769,12.605777863943212,1.2229837
BRN-1999,Brunei Darussalam,BRN,1999,4,30.6838382585785,7.310375015234015,100.0,22.437216189221505,-0.4413793103448995,7.044469863064469,8.7864524447592,12.651994881602889,0.5577641
BRN-2001,Brunei Darussalam,BRN,2001,4,30.6838382585785,4.799070488910246,100.0,22.605931726156825,1.558152476349458,7.0023519404198495,23.4896305488652,12.69595549227624,0.7352101
BRN-2003,Brunei Darussalam,BRN,2003,4,30.6838382585785,5.511999743034026,100.0,22.56905298085795,-2.314972424593207,6.129803931079938,16.1096999175722,12.736994970995289,1.2956322
BRN-2004,Brunei Darussalam,BRN,2004,4,30.6838382585785,5.422374680220116,100.0,22.692854183609818,0.299999999999967,5.511999743034026,16.6876107710204,12.756036286722557,1.1730273
BRN-2005,Brunei Darussalam,BRN,2005,4,30.6838382585785,5.858332757851327,100.0,22.877255647305667,0.8142239946826126,5.422374680220116,19.7780085437059,12.773974013052367,0.7918227
BRN-2006,Brunei Darussalam,BRN,2006,4,30.6838382585785,5.168686634539489,100.0,23.07912650735138,1.244437118839653,5.858332757851327,25.956729633831,12.790846442968505,1.1720431999999998
BRN-2007,Brunei Darussalam,BRN,2007,4,30.6838382585785,6.244697586415444,100.0,23.26049738206423,0.1598880783451209,5.168686634539489,30.500356671909,12.806731660654956,1.1694272
BRN-2008,Brunei Darussalam,BRN,2008,4,30.6838382585785,6.096660585274119,100.0,23.32090795188014,0.9677741195251012,6.244697586415444,27.5236863460397,12.823617661263231,1.1739818
BRN-2009,Brunei Darussalam,BRN,2009,4,30.6838382585785,6.478778717000548,100.0,23.49124749519596,2.084980237154154,6.096660585274119,26.3149392802544,12.842104352504697,0.949121
BRN-2010,Brunei Darussalam,BRN,2010,4,30.6838382585785,6.868438546923048,100.0,23.20088806219036,1.035717742716134,6.478778717000548,16.6918809538917,12.860876527895726,1.0232638
BRN-2011,Brunei Darussalam,BRN,2011,4,30.6838382585785,7.23153390829466,100.0,23.34118131864024,0.3568691320175606,6.868438546923048,20.3808570661645,12.87986624795627,1.0035146
BRN-2012,Brunei Darussalam,BRN,2012,4,30.6838382585785,7.455767801851644,100.0,23.64237572944995,0.1379115631695401,7.23153390829466,24.1925755555505,12.897693662094072,1.0180884
BRN-2013,Brunei Darussalam,BRN,2013,4,30.6838382585785,7.346838669630928,100.0,23.67025122083771,0.1117662614003067,7.455767801851644,20.2405416655378,12.913019175601551,0.9898506
BRN-2014,Brunei Darussalam,BRN,2014,4,30.6838382585785,7.045613921573904,100.0,23.618854413531032,0.3892050531236322,7.346838669630928,16.496289516532,12.926842288816324,1.0783592
BRN-2015,Brunei Darussalam,BRN,2015,4,30.6838382585785,5.836508869458807,100.0,23.56221548438278,-0.2071087317198223,7.045613921573904,14.6726548413146,12.940244200130255,1.0142248
BRN-2016,Brunei Darussalam,BRN,2016,4,30.6838382585785,-5.707458960497302,100.0,23.28283898933704,-0.488347420743522,5.836508869458807,7.67941403200076,12.953265205016589,0.9482167
BRN-2017,Brunei Darussalam,BRN,2017,4,30.6838382585785,6.841461799256817,100.0,23.156902529413596,-0.2786932657530832,-5.707458960497302,6.61076862656256,12.965861602584637,0.7803650999999999
BRN-2018,Brunei Darussalam,BRN,2018,4,30.6838382585785,6.939647482811337,100.0,23.21879652179632,-1.260505646289603,6.841461799256817,8.33582039119995,12.977968620095218,0.8630799
BRN-2019,Brunei Darussalam,BRN,2019,4,30.6838382585785,6.615415541831847,100.0,23.33089945816685,1.025051792902122,6.939647482811337,11.046476859895,12.989542589383396,0.8702445999999999
BRN-2020,Brunei Darussalam,BRN,2020,4,30.6838382585785,7.030933012578094,100.0,23.323674060033856,-0.390522069165529,6.615415541831847,9.00049471310791,13.000604699344274,0.8013123
BRN-2021,Brunei Darussalam,BRN,2021,4,30.6838382585785,6.023273002697281,100.0,23.208655674562326,1.940319966071838,7.030933012578094,3.45811781195258,13.011219503657436,0.8099841999999999
BRN-2022,Brunei Darussalam,BRN,2022,4,30.6838382585785,-6.36361705594372,100.0,23.36278710310117,1.733413884505931,6.023273002697281,10.3734034426076,13.020822225349278,0.86713
COG-2001,"Congo, Rep.",COG,2001,3,55.9533665542603,-5.601982415158874,29.4,21.895106188893607,-0.8819915170254309,-5.279585226580189,55.9533665542603,14.963340221121792,-1.3348674
COG-2003,"Congo, Rep.",COG,2003,3,55.9533665542603,6.086956757401595,31.2,21.83323041879613,4.378759717808726,5.991948934175157,40.6339102482945,15.024701325013435,-0.9134471
COG-2004,"Congo, Rep.",COG,2004,3,55.9533665542603,5.176836729793205,32.1,21.977091979713048,-0.631844987363156,6.086956757401595,32.8203228243625,15.052653306406334,-1.113389
COG-2005,"Congo, Rep.",COG,2005,3,55.9533665542603,7.379401615568801,33.0,22.26163192002756,2.429766079617993,5.176836729793205,36.7574181614469,15.08683027993803,-0.967939
COG-2006,"Congo, Rep.",COG,2006,3,55.9533665542603,7.999017924502471,33.8,22.61788294446909,3.094490114561818,7.379401615568801,44.9456173814714,15.122868307793754,-1.197862
COG-2007,"Congo, Rep.",COG,2007,3,55.9533665542603,7.95454930121911,34.9,22.81170490794395,6.537843952996039,7.999017924502471,50.1208093428642,15.16030821783384,-1.1127562
COG-2008,"Congo, Rep.",COG,2008,3,55.9533665542603,8.267691825624016,35.8,22.896050105821388,2.654646450607025,7.95454930121911,43.9536353057112,15.19690066285481,-1.0866382
COG-2009,"Congo, Rep.",COG,2009,3,55.9533665542603,7.774058387188631,36.8,23.17855980009753,4.958750920231519,8.267691825624016,48.8603735696485,15.22978918141721,-1.1425067
COG-2010,"Congo, Rep.",COG,2010,3,55.9533665542603,8.021078043143559,37.1,22.997790895359408,4.415003747952232,7.774058387188631,32.0193923725837,15.269748573668853,-1.1476222
COG-2011,"Congo, Rep.",COG,2011,3,55.9533665542603,6.392518915934932,40.0,23.299565627112983,0.3915250112276121,8.021078043143559,40.9410251641332,15.311172869239355,-1.1313015
COG-2012,"Congo, Rep.",COG,2012,3,55.9533665542603,-4.930921705393033,40.8,23.47408069335061,1.759587042738031,6.392518915934932,48.6661331517592,15.343678760265108,-1.1564755
COG-2013,"Congo, Rep.",COG,2013,3,55.9533665542603,8.23156747383497,41.6,23.596429904630263,5.01018773134471,-4.930921705393033,38.0875246076633,15.37164283682433,-1.1262868
COG-2014,"Congo, Rep.",COG,2014,3,55.9533665542603,8.662540371133762,42.5,23.611341666776035,4.631616197294613,8.23156747383497,29.6858074019147,15.395952109956784,-1.0833788
COG-2015,"Congo, Rep.",COG,2015,3,55.9533665542603,9.05481791177776,43.4,23.60914535756056,0.9121395454500976,8.662540371133762,24.8226399767107,15.420112998324193,-1.0410129
COG-2016,"Congo, Rep.",COG,2016,3,55.9533665542603,4.617368280461733,44.3,23.24376433733393,3.169097967508294,9.05481791177776,12.2746700668843,15.444276867618186,-0.9831998
COG-2017,"Congo, Rep.",COG,2017,3,55.9533665542603,9.08635272948007,45.3,23.1148986461028,3.190561797237732,4.617368280461733,12.8004971968497,15.468493857117297,-1.0632459
COG-2018,"Congo, Rep.",COG,2018,3,55.9533665542603,9.063057946449524,46.2,23.194282553392085,0.4500638232855464,9.08635272948007,25.0227768251894,15.49279625986241,-1.18652
COG-2019,"Congo, Rep.",COG,2019,3,55.9533665542603,-7.956952810981318,47.0,23.416127966978703,1.152778963755232,9.063057946449524,38.248715891351,15.517184657597689,-1.1717606
COG-2020,"Congo, Rep.",COG,2020,3,55.9533665542603,-8.2856035685269,47.7,23.360653042750727,2.206073057815252,-7.956952810981318,35.8517991110343,15.541248095233655,-1.2153336
COG-2021,"Congo, Rep.",COG,2021,3,55.9533665542603,-6.462125143106717,48.7,23.162886329543745,1.795371470831075,-8.2856035685269,22.4084125429251,15.565195860142282,-1.3205808
COG-2022,"Congo, Rep.",COG,2022,3,55.9533665542603,6.970273109332573,49.7,23.419627338042616,1.715642754512603,-6.462125143106717,34.3828809069635,15.589137284861842,-1.1613755
DZA-2001,Algeria,DZA,2001,0,29.5343935472454,7.708056553912669,98.6,24.72678080699717,0.3391631890717681,6.3282970493098105,20.2038945100895,17.24639275334567,-0.8268561
DZA-2003,Algeria,DZA,2003,0,29.5343935472454,7.151255691332827,98.6,24.842564821502727,1.418301923450509,7.663839919743985,17.703706765696,17.273429613664987,-0.6972374
DZA-2004,Algeria,DZA,2004,0,29.5343935472454,7.478451522804053,98.6,25.020309910535595,4.268953958395005,7.151255691332827,19.6786326659537,17.286725765667956,-0.7089021999999999
DZA-2005,Algeria,DZA,2005,0,29.5343935472454,7.745868416870862,98.6,25.24411572341295,3.961800302571874,7.478451522804053,22.1269733272223,17.30069016948995,-0.609134
DZA-2006,Algeria,DZA,2006,0,29.5343935472454,8.21121143555501,98.6,25.39653026503492,1.382446566621185,7.745868416870862,27.9141141505655,17.315323257500037,-0.6243901
DZA-2007,Algeria,DZA,2007,0,29.5343935472454,8.123698167888142,98.7,25.536134987825456,2.311499185144237,8.21121143555501,29.5343935472454,17.330735993413512,-0.5132168
DZA-2008,Algeria,DZA,2008,0,29.5343935472454,8.571153634627585,98.7,25.682486705184605,3.678995747416992,8.123698167888142,27.9267087662485,17.347426709700578,-0.4402714
DZA-2009,Algeria,DZA,2009,0,29.5343935472454,8.61138668438547,99.3,25.918352908039687,4.858590628149388,8.571153634627585,29.1086401323721,17.365615239790287,-0.5662990999999999
DZA-2010,Algeria,DZA,2010,0,29.5343935472454,8.433972105608518,98.8,25.736014177522403,5.737060361456279,8.61138668438547,19.9046263657492,17.384774091463974,-0.7719014
DZA-2011,Algeria,DZA,2011,0,29.5343935472454,8.545289613022447,98.9,25.903841095416,3.91106195534028,8.433972105608518,21.9939993236664,17.404244679238634,-0.9696248
DZA-2012,Algeria,DZA,2012,0,29.5343935472454,8.006635944624213,99.0,26.10928243393753,4.5242115050527,8.545289613022447,25.0260096148481,17.423813622438452,-1.134794
DZA-2013,Algeria,DZA,2013,0,29.5343935472454,8.126746848083556,98.8,26.14884889664397,8.891450910623172,8.006635944624213,22.6025382987382,17.443741700918686,-1.088001
DZA-2014,Algeria,DZA,2014,0,29.5343935472454,8.00783737826938,99.2,26.160046173409874,3.254239109988475,8.126746848083556,20.8724313901278,17.463937011971144,-0.7990613999999999
DZA-2015,Algeria,DZA,2015,0,29.5343935472454,-6.9806216256660445,99.3,26.199489461326017,2.91692692067458,8.00783737826938,19.3167294732848,17.484315663869246,-1.0284052
DZA-2016,Algeria,DZA,2016,0,29.5343935472454,8.094539669080605,99.4,25.957011911741763,4.784447006938895,-6.9806216256660445,11.7459031918092,17.504878142922962,-0.9107414
DZA-2017,Algeria,DZA,2017,0,29.5343935472454,7.808114702065262,99.4,25.92045726226385,6.397694802687569,8.094539669080605,10.0262189142963,17.5254350535327,-0.9245888
DZA-2018,Algeria,DZA,2018,0,29.5343935472454,7.983519349462639,99.5,25.96966285414941,5.591115909616639,7.808114702065262,12.1565741270026,17.54575505911875,-0.945914
DZA-2019,Algeria,DZA,2019,0,29.5343935472454,7.923855313028156,99.6,25.993978082405565,4.269990204670837,7.983519349462639,15.9428081774505,17.565133120992417,-1.0402376
DZA-2020,Algeria,DZA,2020,0,29.5343935472454,7.735362002206276,99.5,25.988334863041977,1.951768210528918,7.923855313028156,14.1421031504305,17.583537249707327,-1.1291834
DZA-2021,Algeria,DZA,2021,0,29.5343935472454,7.460713940929458,99.7,25.82844383657273,2.415130940834139,7.735362002206276,9.03841379679424,17.600656370961218,-1.0810329
DZA-2022,Algeria,DZA,2022,0,29.5343935472454,6.181245974353436,99.8,25.950254777775037,7.226063074154774,7.460713940929458,14.4615654623053,17.61685001661988,-0.9720042
ECU-1997,Ecuador,ECU,1997,1,18.654574856841,7.27786998679196,92.0513763427734,23.95115663248741,24.41145921506743,6.907116075374439,7.78787008443719,16.284537709910413,-0.4950283
ECU-1999,Ecuador,ECU,1999,1,18.654574856841,7.167670987502154,92.726642,24.054823600507326,36.09843316238856,7.461617733748233,3.21214311967333,16.32113322497039,-0.1012523999999999
ECU-2001,Ecuador,ECU,2001,1,18.654574856841,6.982062875740903,93.7,23.587718736084742,96.09637569260964,-3.8480189070795343,16.3324950885101,16.356262347588256,-0.7136521
ECU-2003,Ecuador,ECU,2003,1,18.654574856841,7.463378766430115,94.2,24.021107987356697,12.48359800820948,7.356613574032653,8.07370405839442,16.391055354222164,-0.8296019
ECU-2004,Ecuador,ECU,2004,1,18.654574856841,7.422899435570963,95.0,24.156130088607597,7.929364874615559,7.463378766430115,8.39147653417875,16.408696484679165,-0.7609294999999999
ECU-2005,Ecuador,ECU,2005,1,18.654574856841,6.894496452370554,94.8,24.28416835813806,2.743231989267045,7.422899435570963,12.2508252521177,16.42621999902884,-0.7975237
ECU-2006,Ecuador,ECU,2006,1,18.654574856841,6.2968506256229695,95.8,24.419092329438158,2.168277011837205,6.894496452370554,16.5366396462506,16.443518784726013,-0.8610709
ECU-2007,Ecuador,ECU,2007,1,18.654574856841,5.960354697220592,96.3,24.545161970014387,3.298748462582153,6.2968506256229695,17.9868791091883,16.46070132525026,-0.9164806
ECU-2008,Ecuador,ECU,2008,1,18.654574856841,7.656719549871289,96.8,24.63225875631704,2.27618478002121,5.960354697220592,16.5138217754915,16.477780241364155,-0.9445398
ECU-2009,Ecuador,ECU,2009,1,18.654574856841,6.425292597519588,97.2,24.83642296136489,8.400095939874621,7.656719549871289,18.654574856841,16.49483221806267,-1.1198786
ECU-2010,Ecuador,ECU,2010,1,18.654574856841,5.804501197900224,96.5,24.819192114280707,5.159968291810473,6.425292597519588,8.82457083402611,16.51188991898578,-1.2985597
ECU-2011,Ecuador,ECU,2011,1,18.654574856841,7.164077860930544,97.5,24.944996496014,3.554377345678426,5.804501197900224,11.1941478463167,16.528660798395343,-1.2560471
ECU-2012,Ecuador,ECU,2012,1,18.654574856841,7.034242970420621,96.9,25.09254466248361,4.4745326579584,7.164077860930544,16.0118572281981,16.54507616708198,-1.1368099
ECU-2013,Ecuador,ECU,2013,1,18.654574856841,7.282185825260268,97.2,25.197587291622828,5.101721809586659,7.034242970420621,13.9638597674194,16.56099751011032,-0.9981981
ECU-2014,Ecuador,ECU,2014,1,18.654574856841,7.342637133626476,98.0,25.293537429560654,2.72177577710371,7.282185825260268,12.2978605117168,16.575971598767588,-0.8297139
ECU-2015,Ecuador,ECU,2015,1,18.654574856841,7.88057871552988,99.0,25.35525120081049,3.589220166166633,7.342637133626476,11.0826381316277,16.590292186526465,-0.7603968999999999
ECU-2016,Ecuador,ECU,2016,1,18.654574856841,7.334884280256561,98.8,25.30013487692202,3.966646232553579,7.88057871552988,4.19483660505841,16.604601491624386,-0.9664965
ECU-2017,Ecuador,ECU,2017,1,18.654574856841,7.142544052924475,98.7,25.304874958162607,1.728264633245326,7.334884280256561,3.26158550456448,16.619182405511555,-0.8667598
ECU-2018,Ecuador,ECU,2018,1,18.654574856841,7.930309757422194,99.2,25.372141721191163,0.4173355886668246,7.142544052924475,4.51289936555742,16.63447701298995,-0.937257
ECU-2019,Ecuador,ECU,2019,1,18.654574856841,7.585346846067396,98.7,25.400560953741508,-0.2241032460055521,7.930309757422194,6.75910009874679,16.651634251078466,-0.8243339
ECU-2020,Ecuador,ECU,2020,1,18.654574856841,7.713583724713297,99.1,25.401647729285568,0.2660125154661552,7.585346846067396,5.52629823993135,16.668527798058655,-0.7315769999999999
ECU-2021,Ecuador,ECU,2021,1,18.654574856841,7.171838887425006,98.9,25.286211722736827,-0.3388723925621392,7.713583724713297,2.56275988674609,16.680340323204483,-0.7359599
ECU-2022,Ecuador,ECU,2022,1,18.654574856841,7.475555864931994,100.0,25.397766861313546,0.1332513860963892,7.171838887425006,6.40325083301788,16.68808346300003,-0.5551263
EGY-1997,"Egypt, Arab Rep.",EGY,1997,1,16.9450404713831,7.484986745171579,96.1543273925781,24.93731332372681,7.18710369719992,7.148346361952578,8.40318332983217,18.02062173154026,-0.3276597
EGY-1999,"Egypt, Arab Rep.",EGY,1999,1,16.9450404713831,7.664159129467721,96.6465225219727,25.16390103381332,3.872575464274898,7.674153137212839,3.42870521918816,18.0631954002999,-0.3008312999999999
EGY-2001,"Egypt, Arab Rep.",EGY,2001,1,16.9450404713831,6.927362770165489,97.7,25.32682015773799,2.683805353485461,7.811973593532225,6.47222160611776,18.107110239202743,-0.3139849
EGY-2003,"Egypt, Arab Rep.",EGY,2003,1,16.9450404713831,6.162898098573643,97.5,25.167634058804563,2.737238550003342,7.165339501010021,5.90580704386046,18.149385510845462,-0.5474032999999999
EGY-2004,"Egypt, Arab Rep.",EGY,2004,1,16.9450404713831,7.826682691335917,98.8,25.108891755662395,4.507776363193035,6.162898098573643,7.50637371077042,18.17034004287379,-0.5819430999999999
EGY-2005,"Egypt, Arab Rep.",EGY,2005,1,16.9450404713831,9.282772663884248,97.8,25.08995631582485,11.27061933205195,7.826682691335917,9.49448631419397,18.19098381609706,-0.5956608999999999
EGY-2006,"Egypt, Arab Rep.",EGY,2006,1,16.9450404713831,9.90775842186551,99.4,25.21929436399287,4.869396968719882,9.282772663884248,11.8509312061057,18.211205911117368,-0.4997625
EGY-2007,"Egypt, Arab Rep.",EGY,2007,1,16.9450404713831,10.050017844096844,99.0,25.400068884848316,7.644526445264343,9.90775842186551,11.7296934107586,18.230735045108958,-0.3747774
EGY-2008,"Egypt, Arab Rep.",EGY,2008,1,16.9450404713831,9.851625678256688,98.4,25.594162539249016,9.318969057992298,10.050017844096844,10.7818588338143,18.249610366590566,-0.1790641999999999
EGY-2009,"Egypt, Arab Rep.",EGY,2009,1,16.9450404713831,9.504739837725422,99.8,25.815899966214893,18.31683168316841,9.851625678256688,12.4545677729971,18.268284407697465,-0.1092085999999999
EGY-2010,"Egypt, Arab Rep.",EGY,2010,1,16.9450404713831,9.45494792098549,98.9,25.96579035626199,11.76349543864433,9.504739837725422,6.24755741424533,18.28716805972427,-0.0191401
EGY-2011,"Egypt, Arab Rep.",EGY,2011,1,16.9450404713831,-6.872543596189309,99.4,26.112262979792817,11.26518826531855,9.45494792098549,7.41778712942652,18.30634757191745,-0.0846898
EGY-2012,"Egypt, Arab Rep.",EGY,2012,1,16.9450404713831,8.629700142534702,99.4,26.18705388244944,10.0649259874818,-6.872543596189309,9.74186285549743,18.327392179306383,-0.2206717
EGY-2013,"Egypt, Arab Rep.",EGY,2013,1,16.9450404713831,9.034128129571528,99.7,26.35489569146237,7.111729433430828,8.629700142534702,8.38345897037217,18.349839758611708,-0.5120719
EGY-2014,"Egypt, Arab Rep.",EGY,2014,1,16.9450404713831,9.12960743789541,99.9,26.38773250349214,9.46971981064921,9.034128129571528,7.82863019779494,18.37289239479865,-0.7386307999999999
EGY-2015,"Egypt, Arab Rep.",EGY,2015,1,16.9450404713831,9.536069397277718,99.8,26.44552787088072,10.0702154687481,9.12960743789541,6.82340013626772,18.39565679022458,-0.7425351
EGY-2016,"Egypt, Arab Rep.",EGY,2016,1,16.9450404713831,9.693605679009108,99.3,26.520437182694263,10.370490343517,9.536069397277718,3.05526433674059,18.41664604549217,-0.7363711
EGY-2017,"Egypt, Arab Rep.",EGY,2017,1,16.9450404713831,9.603557449417096,100.0,26.529730396843284,13.81360621482898,9.693605679009108,2.35006516963224,18.43699287478265,-0.7670926
EGY-2018,"Egypt, Arab Rep.",EGY,2018,1,16.9450404713831,9.697852335736558,100.0,26.238156303552078,29.50660839400387,9.603557449417096,4.12683269397819,18.45697465897674,-0.7082554
EGY-2019,"Egypt, Arab Rep.",EGY,2019,1,16.9450404713831,9.799248632959376,100.0,26.293854509712613,14.40146578074216,9.697852335736558,5.47658822874947,18.475946041978823,-0.7426752999999999
EGY-2020,"Egypt, Arab Rep.",EGY,2020,1,16.9450404713831,9.367651773066612,100.0,26.48744958452795,9.152799593248035,9.799248632959376,3.8819618632175,18.49349578563159,-0.7028437
EGY-2021,"Egypt, Arab Rep.",EGY,2021,1,16.9450404713831,9.234506026003144,100.0,26.673433906016143,5.044932889775388,9.367651773066612,1.85770095140202,18.509745324176897,-0.6355909
EGY-2022,"Egypt, Arab Rep.",EGY,2022,1,16.9450404713831,10.034507044897936,100.0,26.77458239090828,5.214049405130425,9.234506026003144,2.98581458250197,18.524653377947843,-0.5701379
GAB-2001,Gabon,GAB,2001,3,43.6933433166058,-5.304477709224985,73.6,22.348672296668727,0.5049200258348586,6.320991762255728,43.6933433166058,14.058906047384149,-0.1815097
GAB-2003,Gabon,GAB,2003,3,43.6933433166058,5.294998488503324,77.8,22.397639273117537,0.0366828893971394,0.9905741315565282,27.1895735624659,14.112005681147911,-0.1673127999999999
GAB-2004,Gabon,GAB,2004,3,43.6933433166058,6.4424496792215775,78.5,22.596897626236107,2.235353135515361,5.294998488503324,21.2503487601086,14.139296230801866,-0.2828663
GAB-2005,Gabon,GAB,2005,3,43.6933433166058,6.480543346674311,79.2,22.773564187442627,0.4082053074392502,6.4424496792215775,25.0988473562294,14.167300590125356,-0.625024
GAB-2006,Gabon,GAB,2006,3,43.6933433166058,6.283409770075687,81.6,22.983233991289453,3.708333333333035,6.480543346674311,34.837420996188,14.196338651936443,-0.4182339
GAB-2007,Gabon,GAB,2007,3,43.6933433166058,7.177490707972487,80.5,23.05808559618844,-1.409401366009797,6.283409770075687,33.9084565801093,14.22651894036592,-0.5483222
GAB-2008,Gabon,GAB,2008,3,43.6933433166058,7.234915218260566,81.3,23.24542087057445,5.03031883679951,7.177490707972487,34.283912273453,14.257781928322052,-0.4859785
GAB-2009,Gabon,GAB,2009,3,43.6933433166058,7.14783515780409,82.0,23.468698417972707,5.264301455752853,7.234915218260566,37.187729257242,14.289989159568975,-0.4264347
GAB-2010,Gabon,GAB,2010,3,43.6933433166058,6.95452355927572,82.7,23.21760280362914,1.885707545779184,7.14783515780409,24.5730772701098,14.32326567253802,-0.4637721999999999
GAB-2011,Gabon,GAB,2011,3,43.6933433166058,7.717384330380804,89.3,23.388588967612527,1.46154402720469,6.95452355927572,33.5096734280311,14.357765078913914,-0.4114898999999999
GAB-2012,Gabon,GAB,2012,3,43.6933433166058,7.211302434773215,88.7,23.62525363030049,1.26331707837421,7.717384330380804,37.4261753637161,14.39323903064084,-0.5188594
GAB-2013,Gabon,GAB,2013,3,43.6933433166058,6.473993203356658,89.3,23.56645653636304,2.652418286956261,7.211302434773215,38.2761163072887,14.42901370137103,-0.5270081
GAB-2014,Gabon,GAB,2014,3,43.6933433166058,7.834478795649784,86.4,23.590922936993987,0.5054410589156145,6.473993203356658,30.2411289292074,14.46421461227973,-0.6584268
GAB-2015,Gabon,GAB,2015,3,43.6933433166058,4.423976686185089,87.1,23.62490536864405,4.690457518262837,7.834478795649784,22.1627532667092,14.497798995189344,-0.6875047
GAB-2016,Gabon,GAB,2016,3,43.6933433166058,7.818961394893369,87.3,23.389320282975277,-0.3387951887534059,4.423976686185089,9.98640233955356,14.52894554222094,-0.6567197
GAB-2017,Gabon,GAB,2017,3,43.6933433166058,7.874000845299236,88.1,23.364028159831825,2.106707127840543,7.818961394893369,9.0185416132992,14.557594082485055,-0.6099754
GAB-2018,Gabon,GAB,2018,3,43.6933433166058,7.922312544541557,86.3,23.426604120122786,2.651925831439018,7.874000845299236,14.3932577694784,14.584183027238714,-0.622216
GAB-2019,Gabon,GAB,2019,3,43.6933433166058,8.0411792425486,89.6,23.54864423860691,4.749066520832215,7.922312544541557,18.3274076798358,14.609551844608168,-0.7564955999999999
GAB-2020,Gabon,GAB,2020,3,43.6933433166058,8.141196583789558,90.3,23.549063841463084,2.464567561511867,8.0411792425486,16.6842425426461,14.634279746771677,-0.8766721
GAB-2021,Gabon,GAB,2021,3,43.6933433166058,8.025661074178142,91.1,23.453875395729288,1.352761106753326,8.141196583789558,9.97982419987045,14.658171972342055,-0.8995732
GAB-2022,Gabon,GAB,2022,3,43.6933433166058,7.700378736669784,91.8,23.690852466838773,1.086907465194095,8.025661074178142,15.5565091491463,14.681233206106262,-0.8324927999999999
GNQ-2001,Equatorial Guinea,GNQ,2001,3,82.776896134566,7.5398155594985905,64.8,20.76823776610505,4.802288869013977,5.733349096351475,82.776896134566,13.46351038452506,-1.716091
GNQ-2006,Equatorial Guinea,GNQ,2006,3,82.776896134566,6.844829414092946,65.0,22.82951593318437,5.631633513576132,7.338428658621975,55.1960848556935,13.761442892249455,-1.6099789
GNQ-2007,Equatorial Guinea,GNQ,2007,3,82.776896134566,7.818214071041845,65.1,23.034466578408196,4.415899841695609,6.844829414092946,52.3927895781938,13.80580763650288,-1.568346
GNQ-2008,Equatorial Guinea,GNQ,2008,3,82.776896134566,-7.370070232105825,65.1,23.29371686012464,2.803738317757037,7.818214071041845,48.2167537217234,13.850921137151673,-1.574244
GNQ-2009,Equatorial Guinea,GNQ,2009,3,82.776896134566,8.093291030259037,65.2,23.70641393776359,6.551766911845354,-7.370070232105825,43.6095454927149,13.896658193441732,-1.5833663999999998
GNQ-2010,Equatorial Guinea,GNQ,2010,3,82.776896134566,8.606668231289746,65.4,23.4331673349551,4.691065677473749,8.093291030259037,24.4384804506248,13.942736865247952,-1.5345535
