Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_GDP_Pct_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
MRT-2009,Mauritania,MRT,2009,2,11.4339025984773,-0.0651141801551984,30.0,22.37316161901774,7.346635412497862,2.583446477920941,5.46163646578312,14.973419528302932
MRT-2010,Mauritania,MRT,2010,2,11.4339025984773,1.577790782947406,31.1,22.27392896966029,2.220920323817791,-0.0651141801551984,2.65898185019521,15.004709463716566
MRT-2011,Mauritania,MRT,2011,2,11.4339025984773,2.860139932093388,34.2,22.451176111660267,6.283540874277036,1.577790782947406,2.43044511982911,15.036625394516664
MRT-2012,Mauritania,MRT,2012,2,11.4339025984773,3.7190901515027712,35.3,22.634973070728964,5.686319595759542,2.860139932093388,2.80489508955736,15.069076632455102
MRT-2013,Mauritania,MRT,2013,2,11.4339025984773,3.439694035323663,36.4,22.6295747991504,4.902427272179972,3.7190901515027712,2.34921054003086,15.101717973678998
MRT-2014,Mauritania,MRT,2014,2,11.4339025984773,2.725227191532034,37.6,22.70159422795744,4.129101737833927,3.439694035323663,1.92187619455113,15.133076030607777
MRT-2015,Mauritania,MRT,2015,2,11.4339025984773,2.7907011951877907,38.8,22.612678731037207,3.534368561473237,2.725227191532034,1.48326200444495,15.163197917571363
MRT-2016,Mauritania,MRT,2016,2,11.4339025984773,2.149326644213746,39.5,22.54495680231485,3.25472688117631,2.7907011951877907,0.513819837621705,15.193258502282324
MRT-2017,Mauritania,MRT,2017,2,11.4339025984773,2.8522397255665424,41.2,22.580797550690143,1.471710456500036,2.149326644213746,0.407544888538057,15.2232380790842
MRT-2018,Mauritania,MRT,2018,2,11.4339025984773,3.0314028497449,42.9,22.64202102868404,2.254276519348126,2.8522397255665424,0.541318938190263,15.253115950814408
MRT-2019,Mauritania,MRT,2019,2,11.4339025984773,-3.110312664850799,43.6,22.73489300581043,3.067359960583556,3.0314028497449,0.0,15.282851584162232
MRT-2020,Mauritania,MRT,2020,2,11.4339025984773,3.113985713941632,44.9,22.789465704200843,2.300092621179372,-3.110312664850799,0.0,15.312386307238194
MRT-2021,Mauritania,MRT,2021,2,11.4339025984773,3.146574315539787,45.4,22.834759109507395,2.385694884563199,3.113985713941632,0.0,15.341595556699785
MRT-2022,Mauritania,MRT,2022,2,11.4339025984773,3.3792590955807,47.7,22.944754172626247,3.565164846501848,3.146574315539787,0.0,15.370465885098625
MYS-2001,Malaysia,MYS,2001,2,10.2305989016965,0.5662758914561338,98.6,25.26432127165359,1.534740236976995,2.103990964843833,5.00305271845637,16.94960453314419
MYS-2002,Malaysia,MYS,2002,2,10.2305989016965,1.86971029259934,98.6,25.25353948084268,1.416784732060981,0.5662758914561338,3.80612191711308,16.973639661062144
MYS-2003,Malaysia,MYS,2003,2,10.2305989016965,1.7931451858419294,98.6,25.33685574058868,1.807872462815361,1.86971029259934,3.7943040184147,16.99782521475187
MYS-2004,Malaysia,MYS,2004,2,10.2305989016965,1.9678810010069625,98.7,25.42558422546742,1.089676325772861,1.7931451858419294,4.23640666645896,17.02148767097257
MYS-2005,Malaysia,MYS,2005,2,10.2305989016965,1.7309286526390375,98.7,25.54957335261291,1.421271159374023,1.9678810010069625,5.61137530219416,17.044604915340127
MYS-2006,Malaysia,MYS,2006,2,10.2305989016965,2.257477236169749,98.7,25.68984060521619,2.975070926844491,1.7309286526390375,7.08944062793991,17.06728221293972
MYS-2007,Malaysia,MYS,2007,2,10.2305989016965,2.24909843258592,98.8,25.81512626742134,3.60923564224389,2.257477236169749,7.01882709402704,17.08955274719203
MYS-2008,Malaysia,MYS,2008,2,10.2305989016965,1.9036966685360088,98.9,25.98879948962625,2.027353177795685,2.24909843258592,5.89566119166293,17.111287792561058
MYS-2009,Malaysia,MYS,2009,2,10.2305989016965,0.0566619915532264,99.0,26.164867692547265,5.44078221100769,1.9036966685360088,7.12611467503542,17.132240959276174
MYS-2010,Malaysia,MYS,2010,2,10.2305989016965,2.157890130491201,99.3,26.032807242824788,0.583308405623702,0.0566619915532264,3.92901312526175,17.15216156068021
MYS-2011,Malaysia,MYS,2011,2,10.2305989016965,2.3269376284840924,99.5,26.264598550130675,1.622852355770353,2.157890130491201,4.63501988366743,17.170865621286968
MYS-2012,Malaysia,MYS,2012,2,10.2305989016965,1.762957238902125,99.5,26.420197124646737,3.1744709215131,2.3269376284840924,5.48169161167852,17.188378421505462
MYS-2013,Malaysia,MYS,2013,2,10.2305989016965,1.9641566166965048,99.8,26.474068808113227,1.663571024792059,1.762957238902125,4.89957757600977,17.205405372246748
MYS-2014,Malaysia,MYS,2014,2,10.2305989016965,1.86218555856441,99.6,26.501773013023165,2.10501231233612,1.9641566166965048,4.34705959022544,17.222499999879854
MYS-2015,Malaysia,MYS,2015,2,10.2305989016965,1.900813415645888,99.7,26.54650726094045,3.142990508790954,1.86218555856441,3.85543153552736,17.239647406598586
MYS-2016,Malaysia,MYS,2016,2,10.2305989016965,2.203104902166745,99.9,26.431555694625324,2.104389802383585,1.900813415645888,1.86528956443024,17.25697935060338
MYS-2017,Malaysia,MYS,2017,2,10.2305989016965,1.7979532999749055,99.9,26.4312263509991,2.090566595257424,2.203104902166745,1.5297271888572,17.274652455518293
MYS-2018,Malaysia,MYS,2018,2,10.2305989016965,1.57607938371681,100.0,26.488798869233293,3.871201157742374,1.7979532999749055,2.07911297067253,17.292299061369842
MYS-2019,Malaysia,MYS,2019,2,10.2305989016965,1.6498192479829203,100.0,26.605999878892884,0.884709160571235,1.57607938371681,2.71329599019211,17.309316534039066
